Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
5/20,17/20,5900,590000,62.95950102806091,159.91286553442478,605.9744795411825,4387.7034249305725,0.79
5/20,18/20,5950,595000,61.96369957923889,159.87453290820122,580.9737028330564,4456.880824327469,0.85
5/20,19/20,6000,600000,62.03341889381409,158.46184200048447,616.8344205468893,4468.945200204849,0.93
6/20,0/20,6050,605000,61.594608306884766,159.81719967722893,603.7977042198181,4456.0034968853,0.92
6/20,1/20,6100,610000,61.74308443069458,162.39646591246128,641.3551777750254,4465.760170459747,0.69
6/20,2/20,6150,615000,61.71282720565796,163.11339585483074,648.6300163865089,4427.555819749832,0.85
6/20,3/20,6200,620000,62.56619334220886,161.8524652570486,617.8085574507713,4450.447965145111,0.75
6/20,4/20,6250,625000,61.87645721435547,159.89811405539513,630.129819393158,4479.412479162216,0.92
6/20,5/20,6300,630000,62.37889790534973,163.37457989156246,584.7608238458633,4455.450956583023,0.86
6/20,6/20,6350,635000,62.292900800704956,162.2254252359271,623.1671331822872,4480.761664390564,0.91
6/20,7/20,6400,640000,62.45770502090454,159.55357426404953,601.863328769803,4506.48340344429,0.91
6/20,8/20,6450,645000,62.30721712112427,161.34559124708176,644.41194178164,4532.721670389175,0.9
6/20,9/20,6500,650000,61.44280028343201,160.13335275650024,593.7428242862225,4494.319739818573,0.97
6/20,10/20,6550,655000,62.278419494628906,160.84128752350807,638.1137419342995,4501.933477640152,0.91
6/20,11/20,6600,660000,62.5557074546814,159.4945746511221,583.3126450031996,4521.8895354270935,0.8
6/20,12/20,6650,665000,61.71355438232422,161.08461990952492,619.7931199967861,4524.212606668472,0.91
6/20,13/20,6700,670000,62.12397623062134,161.80827549099922,600.9504773765802,4587.21547460556,0.95
6/20,14/20,6750,675000,62.660855293273926,161.98535938560963,607.0029007196426,4558.828568696976,0.94
6/20,15/20,6800,680000,64.37016105651855,160.5333147868514,595.0225137919188,4552.198924541473,0.92
6/20,16/20,6850,685000,63.27513837814331,162.77454329282045,642.7307521700859,4551.620181322098,0.9
6/20,17/20,6900,690000,62.28251910209656,160.5516957938671,636.2832736819983,4566.663264036179,0.95
6/20,18/20,6950,695000,62.216201066970825,163.4866745620966,615.8785733729601,4557.125912666321,0.88
6/20,19/20,7000,700000,62.52889323234558,164.4306608736515,625.3181031495333,4561.331254959106,0.95
7/20,0/20,7050,705000,62.89870047569275,160.55011948943138,582.5945700258017,4590.302342176437,0.97
7/20,1/20,7100,710000,62.70719242095947,161.62725174427032,614.030694231391,4612.049014091492,0.95
7/20,2/20,7150,715000,63.17742419242859,161.42591524124146,596.9819539636374,4618.155361890793,0.86
7/20,3/20,7200,720000,63.171974182128906,164.36145678162575,575.1122013777494,4614.422635555267,0.92
7/20,4/20,7250,725000,61.49511384963989,164.3524556607008,582.8765109479427,4599.35773563385,0.96
7/20,5/20,7300,730000,61.28934073448181,162.28470666706562,647.3978863507509,4654.523334503174,0.79
7/20,6/20,7350,735000,62.963093280792236,160.97105622291565,623.3391541093588,4705.294979333878,0.94
7/20,7/20,7400,740000,61.450077533721924,159.31707974523306,602.9452982842922,4674.129745483398,0.99
7/20,8/20,7450,745000,61.654043436050415,165.58935590088367,593.2902890890837,4679.194685459137,0.93
7/20,9/20,7500,750000,64.26532220840454,165.82126405835152,619.9478807747364,4661.356323957443,0.94
7/20,10/20,7550,755000,63.91247820854187,163.6670914143324,612.8021645843983,4684.0021958351135,0.94
7/20,11/20,7600,760000,65.23613500595093,161.82010746002197,623.2152238190174,4680.596891880035,0.94
7/20,12/20,7650,765000,64.2779049873352,163.19695827364922,665.4971962422132,4718.035070896149,0.94
7/20,13/20,7700,770000,66.49815487861633,163.71315383911133,670.8707084208727,4729.378755092621,0.96
7/20,14/20,7750,775000,64.52156734466553,163.3778309971094,670.2447644472122,4717.729572296143,0.98
7/20,15/20,7800,780000,62.34028887748718,164.69726714491844,689.7720034271479,4673.012339353561,0.96
7/20,16/20,7850,785000,62.669742822647095,162.1048811674118,672.2472477853298,4697.393538475037,0.95
7/20,17/20,7900,790000,62.382081508636475,161.61867052316666,640.9075894653797,4684.821589708328,0.96
7/20,18/20,7950,795000,61.93692064285278,160.69033604860306,705.362683057785,4718.139701128006,0.94
7/20,19/20,8000,800000,62.91710305213928,163.1593355834484,660.5236014276743,4691.083390712738,0.91
8/20,0/20,8050,805000,63.44238615036011,163.94617852568626,583.9514230340719,4716.941050052643,0.91
8/20,1/20,8100,810000,64.80875825881958,163.22200879454613,676.4967888742685,4758.570070981979,0.96
8/20,2/20,8150,815000,64.73896741867065,161.27966453135014,632.4326474666595,4777.910997390747,0.87
8/20,3/20,8200,820000,63.91880226135254,161.60570842027664,590.276731133461,4789.393860816956,0.98
8/20,4/20,8250,825000,63.16993761062622,163.57353000342846,617.130082860589,4797.543056964874,0.94
8/20,5/20,8300,830000,64.61484003067017,164.54801857471466,597.8888576030731,4767.768852472305,0.88
8/20,6/20,8350,835000,64.97873377799988,165.421826004982,655.5168786346912,4727.932724952698,0.86
8/20,7/20,8400,840000,66.18449831008911,160.9952105730772,583.7897897362709,4732.483367204666,0.93
8/20,8/20,8450,845000,63.27539849281311,164.64952328801155,623.6384481936693,4749.089064121246,0.88
8/20,9/20,8500,850000,63.010671615600586,166.64991927146912,635.4373227059841,4752.955201864243,0.93
8/20,10/20,8550,855000,62.51049733161926,169.14731372892857,596.2049051821232,4719.759504556656,0.95
8/20,11/20,8600,860000,64.4043025970459,166.30164631456137,604.6954811662436,4655.303009748459,0.99
8/20,12/20,8650,865000,63.40733337402344,162.4030125886202,645.0400112271309,4676.473028182983,0.91
8/20,13/20,8700,870000,64.66958427429199,161.0326921120286,593.934515401721,4692.723653554916,0.98
8/20,14/20,8750,875000,64.35713601112366,166.52223938703537,665.1810593008995,4665.476280212402,0.98
8/20,15/20,8800,880000,64.19094276428223,169.21381694078445,612.4824553281069,4690.436057806015,0.95
8/20,16/20,8850,885000,65.74157094955444,167.15730221569538,632.5453475862741,4674.765314102173,0.92
8/20,17/20,8900,890000,64.79047846794128,163.49677066504955,641.0513105392456,4696.195219993591,0.95
8/20,18/20,8950,895000,64.3543541431427,165.98894031345844,648.9442123472691,4703.8961980342865,0.96
8/20,19/20,9000,900000,64.07201385498047,162.30754014104605,620.9235747158527,4694.760701417923,0.98
9/20,0/20,9050,905000,67.46200513839722,162.5925102084875,645.4478622972965,4648.685600757599,0.97
9/20,1/20,9100,910000,63.94520616531372,167.32676881551743,695.0812135487795,4679.958791732788,0.93
9/20,2/20,9150,915000,63.76017665863037,166.76820462942123,680.9069608449936,4627.108361005783,0.96
9/20,3/20,9200,920000,64.38160705566406,165.67283506691456,649.2903955131769,4616.112557888031,0.91
9/20,4/20,9250,925000,65.87350511550903,164.480975151062,668.2923645079136,4596.674914360046,0.9
9/20,5/20,9300,930000,65.01052069664001,163.55002319812775,667.2953790426254,4605.318301916122,0.98
9/20,6/20,9350,935000,65.10816311836243,163.8034707158804,682.436595544219,4634.57986330986,0.96
9/20,7/20,9400,940000,65.81778287887573,165.52287125587463,656.6641128063202,4661.372454881668,0.93
9/20,8/20,9450,945000,64.23227190971375,161.302178055048,636.9065284729004,4633.407220840454,0.87
9/20,9/20,9500,950000,64.29166102409363,161.82989272475243,609.6223910450935,4621.384482860565,0.99
9/20,10/20,9550,955000,58.51324820518494,161.27840314805508,582.9052927047014,4610.968281984329,0.92
9/20,11/20,9600,960000,58.187196254730225,158.90180519223213,615.5939257144928,4646.512765407562,0.94
9/20,12/20,9650,965000,59.47004580497742,158.47188583016396,682.3792234808207,4681.5128865242,0.98
9/20,13/20,9700,970000,57.566532373428345,160.64615473151207,603.1048988699913,4696.88668513298,0.94
9/20,14/20,9750,975000,57.99958300590515,161.63262934982777,633.467840090394,4730.297657251358,0.99
9/20,15/20,9800,980000,60.408745765686035,159.4313053265214,601.2594962716103,4669.7851893901825,1.0
9/20,16/20,9850,985000,57.40155339241028,161.01640106737614,591.1367470175028,4680.746803760529,0.98
9/20,17/20,9900,990000,57.15029740333557,162.20430351048708,565.8008949160576,4676.3703491687775,0.93
9/20,18/20,9950,995000,54.77597403526306,165.56070487201214,655.0797320306301,4688.2325785160065,0.99
9/20,19/20,10000,1000000,55.961084842681885,166.66411843895912,622.2117951512337,4718.121027469635,0.94
10/20,0/20,10050,1005000,55.87316060066223,165.9807246774435,646.3238363564014,4693.860795497894,0.99
10/20,1/20,10100,1010000,59.264090061187744,160.69147776067257,614.3191348165274,4658.809386968613,0.99
10/20,2/20,10150,1015000,58.81947350502014,161.85096438229084,633.8197086602449,4702.291514635086,0.96
10/20,3/20,10200,1020000,55.82972550392151,163.24802096188068,576.3645071983337,4706.752972602844,0.98
10/20,4/20,10250,1025000,56.68762969970703,159.9797698110342,575.0293671637774,4696.480556488037,0.96
10/20,5/20,10300,1030000,57.7210750579834,163.79953433573246,641.745710209012,4696.6141839027405,0.92
10/20,6/20,10350,1035000,58.48617649078369,164.3697857260704,610.5255104601383,4726.335869073868,0.93
10/20,7/20,10400,1040000,60.36956596374512,164.6912974268198,579.4905667901039,4743.54980134964,0.95
10/20,8/20,10450,1045000,58.88784980773926,163.2810374647379,652.5602983683348,4788.656000852585,0.9
10/20,9/20,10500,1050000,61.92271018028259,164.09928540885448,618.4808419793844,4735.651942253113,0.99
10/20,10/20,10550,1055000,61.59759831428528,168.56280805170536,610.1490609645844,4751.026641130447,0.98
10/20,11/20,10600,1060000,60.11918091773987,165.56201519072056,605.8417502194643,4696.505676269531,0.96
10/20,12/20,10650,1065000,60.38384532928467,167.8529803007841,608.8027534037828,4701.640872955322,0.96
10/20,13/20,10700,1070000,63.397074937820435,168.85563176870346,557.5674773156643,4694.95944070816,0.93
10/20,14/20,10750,1075000,60.26283383369446,164.38316532969475,584.47069619596,4648.05580663681,0.91
10/20,15/20,10800,1080000,60.177316427230835,163.78403501212597,560.7431392371655,4601.535552024841,0.99
10/20,16/20,10850,1085000,62.24722719192505,162.88954755663872,547.4178511053324,4585.32709813118,0.94
10/20,17/20,10900,1090000,60.55331254005432,162.6176319718361,571.3883863687515,4562.199904203415,0.96
10/20,18/20,10950,1095000,64.09857177734375,162.565439671278,610.6335967630148,4559.032474517822,0.93
10/20,19/20,11000,1100000,67.29951906204224,161.19397085905075,531.821988210082,4557.514770269394,1.0
11/20,0/20,11050,1105000,61.26830339431763,160.33552713692188,574.3069707900286,4568.596294641495,0.96
11/20,1/20,11100,1110000,67.81351399421692,163.6768717765808,611.1312395185232,4606.826588153839,0.99
11/20,2/20,11150,1115000,62.67117476463318,164.35233014822006,608.3088798671961,4641.578244686127,0.99
11/20,3/20,11200,1120000,63.801074743270874,159.7684401795268,642.6566897034645,4637.535088300705,0.98
11/20,4/20,11250,1125000,68.72569298744202,163.21921962499619,569.4353908747435,4639.770410776138,0.99
11/20,5/20,11300,1130000,61.47144651412964,161.48768359422684,586.0556960105896,4645.0112109184265,0.95
11/20,6/20,11350,1135000,62.19997572898865,164.09236837923527,577.0454847812653,4681.678661108017,0.95
11/20,7/20,11400,1140000,70.47963428497314,163.92361396551132,634.6805406361818,4694.53412938118,0.98
11/20,8/20,11450,1145000,60.796170473098755,162.90273493528366,579.1473650038242,4655.424104213715,0.99
11/20,9/20,11500,1150000,60.79535436630249,163.49744549393654,591.793872833252,4619.453868150711,0.97
11/20,10/20,11550,1155000,72.12180519104004,163.64424312114716,606.9923585951328,4604.56494307518,0.93
11/20,11/20,11600,1160000,62.10307860374451,161.2984086126089,605.3347691893578,4641.258258104324,0.97
11/20,12/20,11650,1165000,65.38716840744019,162.20151840150356,574.4549180269241,4612.778225183487,0.98
11/20,13/20,11700,1170000,64.34426736831665,162.08073164522648,600.9306668937206,4655.820158004761,0.98
11/20,14/20,11750,1175000,61.654865026474,161.67509113252163,571.271946489811,4690.95986032486,0.98
11/20,15/20,11800,1180000,60.19775056838989,161.5527805685997,606.8492538481951,4726.875656366348,0.97
11/20,16/20,11850,1185000,62.740097999572754,162.961157605052,595.1385158151388,4797.397004842758,0.99
11/20,17/20,11900,1190000,60.88776636123657,162.77935978770256,546.9897349476814,4801.035073757172,0.95
11/20,18/20,11950,1195000,61.13674783706665,163.8307042568922,569.3341982513666,4810.406946659088,0.98
11/20,19/20,12000,1200000,63.82075524330139,162.19869816303253,594.6939874589443,4760.8267369270325,0.97
12/20,0/20,12050,1205000,60.08663272857666,162.61223700642586,645.0001805871725,4782.67853140831,0.99
12/20,1/20,12100,1210000,64.98155450820923,165.26968067884445,569.0447107702494,4757.0634343624115,1.0
12/20,2/20,12150,1215000,63.00757074356079,166.75634099543095,567.2300367951393,4772.987724304199,1.0
12/20,3/20,12200,1220000,60.82394027709961,165.92552688717842,561.9567522257566,4774.362008571625,1.0
12/20,4/20,12250,1225000,63.70187020301819,162.71128948032856,561.4755382537842,4796.273871898651,0.98
12/20,5/20,12300,1230000,64.89580821990967,163.00462174415588,578.1904708445072,4861.835817337036,0.97
12/20,6/20,12350,1235000,61.529529333114624,166.12492486834526,612.7635158598423,4848.660594701767,0.97
12/20,7/20,12400,1240000,65.10197687149048,162.35920947790146,597.260764747858,4832.259238481522,0.97
12/20,8/20,12450,1245000,62.40312623977661,162.8673014342785,578.532905459404,4844.082990407944,0.96
12/20,9/20,12500,1250000,59.873943567276,164.3221124112606,555.8580460548401,4878.593208551407,0.98
12/20,10/20,12550,1255000,65.7261688709259,164.75235015153885,537.7763434946537,4895.016318798065,0.99
12/20,11/20,12600,1260000,62.68691420555115,163.72459949553013,561.6432701945305,4868.851825475693,1.0
12/20,12/20,12650,1265000,62.16944599151611,164.6256577372551,566.6187432259321,4900.680408477783,0.99
12/20,13/20,12700,1270000,63.11608362197876,164.4573765695095,549.9807657897472,4919.301611661911,0.98
12/20,14/20,12750,1275000,62.0241174697876,163.16778196394444,532.4076710045338,4950.228765010834,0.97
12/20,15/20,12800,1280000,60.97947931289673,160.99519349634647,537.5411085039377,4920.662562131882,0.98
12/20,16/20,12850,1285000,63.47899103164673,164.494859918952,514.2742652148008,4965.477471590042,0.95
12/20,17/20,12900,1290000,60.5850350856781,159.23399905860424,506.6476894915104,5015.376939058304,0.99
12/20,18/20,12950,1295000,58.67063117027283,161.02074702084064,498.5296194553375,5064.534207582474,0.98
12/20,19/20,13000,1300000,66.13579654693604,163.3589804172516,536.9634624421597,5088.391398668289,1.0
13/20,0/20,13050,1305000,60.465123414993286,163.6208601742983,537.0226495414972,5079.517615318298,0.99
13/20,1/20,13100,1310000,61.91200828552246,164.78610053658485,528.4029823690653,5086.748455047607,1.0
13/20,2/20,13150,1315000,63.73202323913574,160.77194084227085,537.7843663543463,5095.3608820438385,0.98
