Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
10/20,4/20,10250,1025000,93.50539326667786,1651.1668618917465,63.9020732678473,151.53153164312243,0.0
10/20,5/20,10300,1030000,94.2310037612915,1648.1994912028313,64.30596757680178,143.39794224500656,0.0
10/20,6/20,10350,1035000,91.97529625892639,1644.5640761256218,63.996066603809595,149.90217658132315,0.0
10/20,7/20,10400,1040000,93.79274606704712,1649.9540736675262,62.831804759800434,144.54658491536975,0.0
10/20,8/20,10450,1045000,92.50868391990662,1653.7130273580551,63.37943938374519,139.56306537613273,0.0
10/20,9/20,10500,1050000,93.59320664405823,1615.3968588709831,62.678948532789946,148.80521142482758,0.0
10/20,10/20,10550,1055000,89.77043581008911,1615.0077475905418,62.576053977012634,145.93357597664,0.0
10/20,11/20,10600,1060000,90.16929078102112,1614.5715181231499,61.7740772664547,150.26262309402227,0.0
10/20,12/20,10650,1065000,88.80847764015198,1636.7383083701134,61.171095222234726,150.2497861161828,0.0
10/20,13/20,10700,1070000,87.6767156124115,1616.7878621220589,62.25386564061046,141.9101537205279,0.0
10/20,14/20,10750,1075000,90.99590921401978,1614.7217290997505,62.84360960498452,142.63196548819542,0.0
10/20,15/20,10800,1080000,90.27597522735596,1610.491674900055,62.02096979692578,151.91943732649088,0.0
10/20,16/20,10850,1085000,87.92156481742859,1593.398684322834,61.150242656469345,142.72720868512988,0.0
10/20,17/20,10900,1090000,85.3077290058136,1594.3366176486015,60.80560948327184,153.56309609115124,0.0
10/20,18/20,10950,1095000,85.51803398132324,1577.730493068695,60.74100757017732,140.36498744785786,0.0
10/20,19/20,11000,1100000,85.09194803237915,1591.6081305742264,60.708459571003914,142.8574611581862,0.0
11/20,0/20,11050,1105000,87.19683051109314,1602.9811728596687,61.01392520964146,140.64007015526295,0.0
11/20,1/20,11100,1110000,85.62091779708862,1584.5412341356277,61.204769717529416,148.7316542454064,0.0
11/20,2/20,11150,1115000,86.31011819839478,1578.3864137530327,61.557912185788155,143.23440258204937,0.0
11/20,3/20,11200,1120000,82.82616662979126,1586.504468679428,62.016033574938774,150.69061520323157,0.0
11/20,4/20,11250,1125000,85.19346117973328,1581.8947095274925,61.294923931360245,154.335121197626,0.0
11/20,5/20,11300,1130000,87.28384184837341,1577.334253668785,61.56260012835264,146.29534269869328,0.0
11/20,6/20,11350,1135000,87.5628776550293,1553.4444116353989,60.37808333709836,136.29538118839264,0.0
11/20,7/20,11400,1140000,86.78491711616516,1564.8919044733047,61.06303232908249,142.5234750956297,0.0
11/20,8/20,11450,1145000,91.58909034729004,1566.7445806860924,61.30438930168748,144.28302336856723,0.0
11/20,9/20,11500,1150000,88.66690135002136,1560.5673382282257,60.90248812362552,143.14997171983123,0.0
11/20,10/20,11550,1155000,90.19269037246704,1534.4120851159096,59.70697254315019,133.36318042501807,0.0
11/20,11/20,11600,1160000,86.88056182861328,1530.4396562576294,59.67726555839181,133.53187792375684,0.0
11/20,12/20,11650,1165000,87.19538426399231,1533.062813937664,59.603282418102026,147.01791936531663,0.0
11/20,13/20,11700,1170000,88.06890392303467,1542.669389128685,58.90673667937517,138.3336518779397,0.0
11/20,14/20,11750,1175000,89.98081707954407,1568.6173587441444,59.949573047459126,145.1152575723827,0.0
11/20,15/20,11800,1180000,89.50661420822144,1558.0285553336143,58.85724999010563,140.88685762137175,0.0
11/20,16/20,11850,1185000,87.34181308746338,1559.4683176875114,57.84674686565995,141.94650913774967,0.0
11/20,17/20,11900,1190000,85.22040271759033,1566.7566415071487,58.05417137220502,137.66807075217366,0.0
11/20,18/20,11950,1195000,87.05869388580322,1550.9781675934792,58.22774266451597,138.46893001906574,0.0
11/20,19/20,12000,1200000,85.1590256690979,1560.1391214728355,57.29435804858804,135.88811342045665,0.0
12/20,0/20,12050,1205000,85.5073561668396,1565.4618750214577,57.87250616028905,138.12622672319412,0.0
12/20,1/20,12100,1210000,86.53171634674072,1569.7293640375137,57.215322244912386,142.22874024696648,0.0
12/20,2/20,12150,1215000,86.05204629898071,1589.1923398971558,56.89000941812992,142.37818675488234,0.0
12/20,3/20,12200,1220000,85.80915474891663,1570.0623753666878,57.394323367625475,146.73452708497643,0.0
12/20,4/20,12250,1225000,88.634610414505,1573.20792222023,56.19298232346773,139.55904088169336,0.0
12/20,5/20,12300,1230000,84.56881737709045,1570.3208194971085,56.96188097074628,142.52919927611947,0.0
12/20,6/20,12350,1235000,86.92189049720764,1586.6633353829384,57.834625978022814,151.93715030699968,0.0
12/20,7/20,12400,1240000,84.01386713981628,1586.7221155166626,58.40480511635542,150.73361572623253,0.0
12/20,8/20,12450,1245000,86.69641661643982,1581.011765062809,58.905983455479145,149.93467017263174,0.0
12/20,9/20,12500,1250000,89.70020961761475,1600.4100803732872,58.51397887989879,146.82634114846587,0.0
12/20,10/20,12550,1255000,87.50225114822388,1618.7441374063492,58.79064329713583,155.97604167461395,0.0
12/20,11/20,12600,1260000,87.68936562538147,1579.0448442697525,59.0787762068212,139.95261912420392,0.0
12/20,12/20,12650,1265000,87.64980173110962,1600.4103699326515,59.59047467634082,146.8256433084607,0.0
12/20,13/20,12700,1270000,87.73353862762451,1583.5602011978626,58.23591877147555,139.44056939519942,0.0
12/20,14/20,12750,1275000,89.5689628124237,1590.7212193012238,58.56014244630933,159.5678034015,0.0
12/20,15/20,12800,1280000,88.1506838798523,1571.234152495861,58.818291399627924,155.11736036092043,0.0
12/20,16/20,12850,1285000,90.59411096572876,1582.1784286499023,57.86754036694765,146.83894238062203,0.0
12/20,17/20,12900,1290000,87.68487119674683,1559.2480560541153,59.21158688887954,158.79280337691307,0.0
12/20,18/20,12950,1295000,87.61555051803589,1552.1939442753792,59.20955728366971,143.3810090906918,0.0
12/20,19/20,13000,1300000,91.43693423271179,1546.210763156414,59.115911699831486,147.8525617979467,0.0
13/20,0/20,13050,1305000,90.63239908218384,1547.3754970431328,58.80348274856806,145.3563339356333,0.0
13/20,1/20,13100,1310000,88.02985334396362,1557.7015689611435,59.65464263409376,162.38042511045933,0.0
13/20,2/20,13150,1315000,89.29794907569885,1501.429067671299,58.206138733774424,144.92697488702834,0.0
13/20,3/20,13200,1320000,89.86069846153259,1536.5224519968033,59.44502505287528,141.3844327777624,0.0
13/20,4/20,13250,1325000,93.01490902900696,1524.4715321063995,59.41938450187445,147.89327526465058,0.0
13/20,5/20,13300,1330000,94.84512615203857,1520.0207372903824,59.09238035231829,141.09937358647585,0.0
13/20,6/20,13350,1335000,89.71794533729553,1524.1740689873695,58.307544112205505,156.31527373194695,0.0
13/20,7/20,13400,1340000,89.2116208076477,1503.585246682167,57.92678290605545,147.1106785684824,0.0
13/20,8/20,13450,1345000,91.40994381904602,1527.0624762773514,58.162300704047084,136.9452157691121,0.0
13/20,9/20,13500,1350000,87.75392961502075,1513.0867280960083,57.672563433647156,151.20451437309384,0.0
13/20,10/20,13550,1355000,87.97665405273438,1514.1019359827042,58.26425266452134,144.1695434190333,0.0
