Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
6/20,4/20,6250,625000,67.0376889705658,6735.705812454224,371.2522043585777,165.27277916669846,0.7
6/20,5/20,6300,630000,67.88367223739624,6758.972949981689,366.3582594394684,166.29060673713684,0.66
6/20,6/20,6350,635000,67.19562292098999,6832.31495141983,387.62211206555367,167.99128402769566,0.62
6/20,7/20,6400,640000,68.34425115585327,6825.25949048996,407.20468075573444,167.15683910995722,0.52
6/20,8/20,6450,645000,67.39021372795105,6838.275350570679,375.48775467276573,170.1025287359953,0.86
6/20,9/20,6500,650000,68.655606508255,6828.502166748047,362.2546374052763,170.34289199113846,0.82
6/20,10/20,6550,655000,69.59082460403442,6836.374960422516,361.7894590124488,168.17601063847542,0.67
6/20,11/20,6600,660000,68.74971795082092,6883.673047065735,383.99586011469364,168.97274094820023,0.73
6/20,12/20,6650,665000,67.7200174331665,6854.379107475281,354.98880990594625,170.1581985503435,0.75
6/20,13/20,6700,670000,68.39515686035156,6855.226583003998,345.39324832707644,170.4563775807619,0.62
6/20,14/20,6750,675000,66.8625738620758,6923.356188297272,342.9179223552346,170.4846489727497,0.72
6/20,15/20,6800,680000,68.25557136535645,6918.137762546539,336.68074072897434,171.39038535952568,0.78
6/20,16/20,6850,685000,67.33490014076233,6893.060018539429,361.5728271752596,171.2081155627966,0.72
6/20,17/20,6900,690000,68.62458658218384,6923.969554901123,361.9354138672352,171.90354603528976,0.74
6/20,18/20,6950,695000,67.06488966941833,6888.989830970764,342.8109921514988,171.23088456690311,0.83
6/20,19/20,7000,700000,67.14102172851562,6960.508740901947,348.0524861961603,171.13627068698406,0.78
7/20,0/20,7050,705000,67.82951283454895,6934.902267456055,336.72133015841246,170.48714664578438,0.69
7/20,1/20,7100,710000,68.58483505249023,6966.720897197723,366.0294173657894,170.2852174192667,0.77
7/20,2/20,7150,715000,67.9749481678009,7006.801614284515,328.65198691934347,168.39865465462208,0.83
7/20,3/20,7200,720000,68.03102803230286,7013.223753452301,361.10112288594246,169.9971457272768,0.8
7/20,4/20,7250,725000,68.5416488647461,7068.507035255432,366.5257243141532,172.69568493962288,0.69
7/20,5/20,7300,730000,68.36889505386353,7050.9874086380005,352.6399971097708,173.69191958010197,0.75
7/20,6/20,7350,735000,67.29291558265686,7047.419084072113,341.39985650777817,172.97377534210682,0.83
7/20,7/20,7400,740000,68.36526775360107,7031.016983985901,325.0012364462018,171.0454120784998,0.78
7/20,8/20,7450,745000,68.63136982917786,7097.575681209564,318.6106875538826,169.09408223628998,0.9
7/20,9/20,7500,750000,68.20556712150574,7128.770507335663,333.01564203202724,173.05162738263607,0.75
7/20,10/20,7550,755000,68.25622987747192,7132.132422924042,331.20371874421835,172.19486439228058,0.64
7/20,11/20,7600,760000,69.66016936302185,7128.697419643402,338.2138007879257,172.98372502624989,0.67
7/20,12/20,7650,765000,68.63516974449158,7143.418918132782,343.1915637999773,174.12649501860142,0.78
7/20,13/20,7700,770000,67.36261796951294,7140.299840450287,354.500462397933,172.57394829392433,0.84
7/20,14/20,7750,775000,67.67593693733215,7166.039137840271,307.7139277905226,171.64779204130173,0.76
7/20,15/20,7800,780000,68.04755306243896,7167.999073028564,327.16364841908216,171.34150363504887,0.63
7/20,16/20,7850,785000,68.74337244033813,7170.04567527771,364.13114136457443,173.47305373847485,0.56
7/20,17/20,7900,790000,67.99807333946228,7151.638470649719,328.36762496829033,174.74702782928944,0.73
7/20,18/20,7950,795000,68.32228541374207,7167.122869491577,346.3201396763325,174.07174275815487,0.7
7/20,19/20,8000,800000,68.94323587417603,7172.202818393707,319.2998650074005,176.3316850066185,0.6
8/20,0/20,8050,805000,68.38089418411255,7164.270053386688,357.3425576016307,176.97496722638607,0.76
8/20,1/20,8100,810000,69.20547008514404,7184.396018505096,323.664312787354,173.53286164999008,0.76
8/20,2/20,8150,815000,68.00897669792175,7169.140242099762,329.8490350022912,173.76979894936085,0.75
8/20,3/20,8200,820000,68.90706706047058,7196.739374637604,303.97529263049364,175.87131822109222,0.6
8/20,4/20,8250,825000,67.71145629882812,7166.223098754883,325.47309490293264,175.99915723502636,0.82
