Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
8/30,2/20,8150,815000,67.74231910705566,10340.699900150299,38.1605990473181,30.647715661674738,0.0
8/30,3/20,8200,820000,67.16037917137146,10301.64587688446,36.853038063272834,23.22342650173232,0.0
8/30,4/20,8250,825000,69.91463565826416,10358.068026542664,37.202329685911536,23.397882091347128,0.0
8/30,5/20,8300,830000,67.1422073841095,10403.069746494293,37.68854870274663,24.026960647664964,0.0
8/30,6/20,8350,835000,66.30970811843872,10270.835854053497,37.162886776961386,22.97332317242399,0.0
8/30,7/20,8400,840000,70.71625852584839,10389.288144111633,36.98136831447482,23.251344259362668,0.0
8/30,8/20,8450,845000,67.79132962226868,10380.46780872345,36.965701470151544,23.73368585994467,0.0
8/30,9/20,8500,850000,66.55379462242126,10255.635611534119,37.15523212682456,22.80013578105718,0.0
8/30,10/20,8550,855000,67.6966392993927,10380.077181816101,37.17092081345618,29.799432234838605,0.0
8/30,11/20,8600,860000,66.4769172668457,10381.780622005463,36.37492588348687,23.70987896155566,0.0
8/30,12/20,8650,865000,65.75560116767883,10337.700794696808,36.11369896493852,27.26163515774533,0.0
8/30,13/20,8700,870000,64.4522008895874,10414.124807357788,36.932763151824474,22.72772458055988,0.0
8/30,14/20,8750,875000,70.4696626663208,10353.01498746872,37.038363514468074,39.49631955474615,0.0
8/30,15/20,8800,880000,67.48110842704773,10274.41527891159,37.479532627388835,19.78668847680092,0.0
8/30,16/20,8850,885000,65.52085900306702,10373.881726264954,37.11375472135842,20.907635319512337,0.0
8/30,17/20,8900,890000,72.5740876197815,10359.156688690186,36.56938189920038,21.16543407132849,0.0
8/30,18/20,8950,895000,66.46829771995544,10352.784420490265,36.790213419124484,21.603341495152563,0.0
8/30,19/20,9000,900000,66.0323314666748,10278.664577007294,36.28858168050647,20.822788428515196,0.0
9/30,0/20,9050,905000,68.89965653419495,10413.993210315704,35.79998232424259,20.821152755059302,0.0
9/30,1/20,9100,910000,68.21291708946228,10324.896486759186,35.54614780470729,21.28311087936163,0.0
9/30,2/20,9150,915000,67.38257217407227,10425.441829681396,35.743674701079726,22.872737848199904,0.0
9/30,3/20,9200,920000,66.39735388755798,10406.733113765717,36.042093846946955,20.838136684615165,0.0
9/30,4/20,9250,925000,70.01360011100769,10347.015649318695,36.73504945170134,23.28663607314229,0.0
9/30,5/20,9300,930000,66.64450454711914,10413.42099237442,36.60293052345514,27.122770607471466,0.0
9/30,6/20,9350,935000,64.23052549362183,10335.412469863892,36.42547057941556,21.902364503592253,0.0
9/30,7/20,9400,940000,68.93661069869995,10304.640573978424,35.39261299651116,21.201372757554054,0.0
9/30,8/20,9450,945000,67.38902378082275,10342.05942106247,35.97436188068241,20.065238668117672,0.0
9/30,9/20,9500,950000,67.4782612323761,10336.15123796463,36.16798463463783,21.587994226720184,0.0
9/30,10/20,9550,955000,70.21240234375,10342.803780078888,35.44606547243893,21.80514190159738,0.0
9/30,11/20,9600,960000,67.3670003414154,10413.698048591614,35.301320725120604,20.701926630921662,0.0
9/30,12/20,9650,965000,66.69802236557007,10381.790152549744,36.26718592271209,20.444808063097298,0.0
9/30,13/20,9700,970000,69.80278086662292,10295.710908412933,35.21494657732546,20.254057912155986,0.0
9/30,14/20,9750,975000,70.9645643234253,10316.504298686981,35.92160221282393,24.189947578590363,0.0
9/30,15/20,9800,980000,65.05287027359009,10329.783272266388,35.03795891627669,24.74434271780774,0.0
9/30,16/20,9850,985000,65.26311826705933,10418.82369852066,35.51522223837674,19.70851665874943,0.0
9/30,17/20,9900,990000,70.63781595230103,10345.38907623291,34.997172753326595,22.08605565596372,0.0
9/30,18/20,9950,995000,64.73210382461548,10295.977149963379,35.49545354768634,21.74478536611423,0.0
9/30,19/20,10000,1000000,66.27400946617126,10335.435639858246,34.96027226932347,26.986392644234,0.0
10/30,0/20,10050,1005000,69.95813179016113,10334.777550697327,36.13030147738755,20.448704374954104,0.0
10/30,1/20,10100,1010000,65.82549929618835,10369.451977729797,35.25641757808626,21.755604009144008,0.0
10/30,2/20,10150,1015000,65.50821423530579,10318.047011375427,35.562436778098345,20.226168889086694,0.0
10/30,3/20,10200,1020000,67.81757283210754,10380.27349615097,35.63059921003878,19.621076616458595,0.0
10/30,4/20,10250,1025000,69.91238117218018,10343.293815135956,35.86832767724991,23.361857758834958,0.0
10/30,5/20,10300,1030000,64.38500094413757,10340.167278766632,35.03302201908082,22.488928080070764,0.0
10/30,6/20,10350,1035000,67.17411041259766,10353.20381641388,35.36361717339605,20.031693102791905,0.0
10/30,7/20,10400,1040000,71.01048159599304,10367.31364440918,36.306959817186,22.018595647998154,0.0
10/30,8/20,10450,1045000,66.73219895362854,10392.607093811035,35.469559295102954,23.227471663150936,0.0
10/30,9/20,10500,1050000,64.84818148612976,10282.029159069061,34.45888687018305,23.139154189266264,0.0
10/30,10/20,10550,1055000,72.14664363861084,10388.060794353485,34.275202102959156,23.71851070970297,0.0
10/30,11/20,10600,1060000,66.59522485733032,10329.535489559174,36.15141107328236,29.426140594296157,0.0
10/30,12/20,10650,1065000,63.910157203674316,10341.609819889069,34.423500990495086,20.992686389246956,0.0
10/30,13/20,10700,1070000,67.52751636505127,10308.913423538208,34.632477102801204,19.979149812366813,0.0
10/30,14/20,10750,1075000,68.4859414100647,10294.875945568085,34.3570049777627,21.568154476117343,0.0
10/30,15/20,10800,1080000,66.39886045455933,10345.270111560822,34.3980323728174,24.300067560747266,0.0
10/30,16/20,10850,1085000,68.42352724075317,10429.954852581024,34.451407603919506,20.992282658349723,0.0
10/30,17/20,10900,1090000,69.58562922477722,10342.387950897217,34.48458061181009,20.202011994551867,0.0
10/30,18/20,10950,1095000,66.17660284042358,10341.647320270538,34.84358255844563,22.446030805818737,0.0
10/30,19/20,11000,1100000,65.58807897567749,10480.897234916687,33.049964336212724,23.48007156699896,0.0
11/30,0/20,11050,1105000,71.72812533378601,10326.339807987213,34.21317644696683,21.892544417176396,0.0
11/30,1/20,11100,1110000,66.68706226348877,10338.748470306396,34.38872851245105,18.896685381419957,0.0
11/30,2/20,11150,1115000,64.58749461174011,10432.09604215622,34.33641249034554,22.94686407689005,0.0
11/30,3/20,11200,1120000,71.47032809257507,10373.026963710785,34.3848490472883,20.54316167300567,0.0
11/30,4/20,11250,1125000,66.76332116127014,10277.47041606903,35.947068753652275,19.453138949815184,0.0
11/30,5/20,11300,1130000,65.87444686889648,10346.226191997528,35.198659121990204,19.013687275117263,0.0
11/30,6/20,11350,1135000,68.80197429656982,10290.636853218079,34.84122623130679,22.49504474271089,0.0
11/30,7/20,11400,1140000,66.32650852203369,10305.288320064545,34.85015174373984,18.74084495846182,0.0
11/30,8/20,11450,1145000,63.94182562828064,10319.281394004822,33.90758927632123,24.582749652676284,0.0
11/30,9/20,11500,1150000,65.07500410079956,10316.822164058685,34.129238796420395,19.6735323111061,0.0
11/30,10/20,11550,1155000,68.4514012336731,10327.178919792175,33.46783325821161,24.81999759771861,0.0
11/30,11/20,11600,1160000,66.27948760986328,10381.321351528168,31.319203318096697,21.292276211082935,0.0
11/30,12/20,11650,1165000,66.14892196655273,10343.75330400467,33.21935495920479,29.51889853971079,0.0
11/30,13/20,11700,1170000,68.79186773300171,10313.198509216309,32.687550901435316,17.611697849817574,0.0
11/30,14/20,11750,1175000,67.96380019187927,10272.793521881104,33.017862958833575,20.35851210425608,0.0
11/30,15/20,11800,1180000,66.58084988594055,10360.441423892975,32.583558726124465,17.330047741066664,0.0
11/30,16/20,11850,1185000,66.9821355342865,10322.806092739105,32.58590433560312,16.467350976075977,0.0
11/30,17/20,11900,1190000,67.73597359657288,10356.901255607605,32.661763513460755,23.709229668602347,0.0
11/30,18/20,11950,1195000,66.58591794967651,10304.337950706482,32.38825213164091,16.63176444452256,0.0
11/30,19/20,12000,1200000,66.10153579711914,10331.28478050232,32.14393939450383,20.516447445377707,0.0
12/30,0/20,12050,1205000,69.19153118133545,10272.187987327576,33.62523149792105,17.95940570696257,0.0
12/30,1/20,12100,1210000,65.53460884094238,10344.773732662201,34.091623158194125,19.656725153094158,0.0
12/30,2/20,12150,1215000,65.33228731155396,10333.215775489807,32.8830307694152,17.811072235926986,0.0
12/30,3/20,12200,1220000,69.49857759475708,10293.530854701996,31.921624859794974,17.190027725417167,0.0
12/30,4/20,12250,1225000,67.18778419494629,10297.190472602844,32.46493695490062,21.14546719705686,0.0
12/30,5/20,12300,1230000,65.69862151145935,10373.991219043732,32.49269877374172,16.429232340771705,0.0
12/30,6/20,12350,1235000,70.83656024932861,10297.47262096405,33.29150924272835,17.05442015803419,0.0
12/30,7/20,12400,1240000,66.19641852378845,10281.30903673172,33.117894330993295,16.310764577239752,0.0
12/30,8/20,12450,1245000,65.65689992904663,10278.804010391235,32.5362092256546,22.760393172036856,0.0
12/30,9/20,12500,1250000,68.512211561203,10303.754856586456,31.509380697272718,22.133664950262755,0.0
12/30,10/20,12550,1255000,67.7814838886261,10322.627828121185,31.900253909640014,20.75978190964088,0.0
12/30,11/20,12600,1260000,65.557785987854,10317.82693529129,32.97551553696394,16.35713478527032,0.0
12/30,12/20,12650,1265000,65.83401799201965,10299.617514133453,32.63440344668925,18.11961912084371,0.0
12/30,13/20,12700,1270000,69.80755281448364,10293.500964641571,31.591072492301464,21.409337704535574,0.0
12/30,14/20,12750,1275000,67.42598605155945,10388.70668554306,32.128425758332014,15.766566907288507,0.0
12/30,15/20,12800,1280000,65.69017601013184,10389.649589061737,32.26851135119796,16.218839032109827,0.0
12/30,16/20,12850,1285000,72.26222133636475,10379.125349521637,32.73043471481651,18.87569555826485,0.0
12/30,17/20,12900,1290000,67.44839096069336,10324.07179069519,32.06181766651571,15.363695780048147,0.0
12/30,18/20,12950,1295000,67.96855115890503,10311.51215839386,32.45752682257444,20.020814223214984,0.0
12/30,19/20,13000,1300000,70.32301354408264,10295.627885818481,32.72938432637602,21.41432903520763,0.0
13/30,0/20,13050,1305000,71.1203248500824,10284.465272426605,32.67692180443555,15.180040209321305,0.0
13/30,1/20,13100,1310000,68.99019074440002,10331.693325996399,32.1620893701911,23.67326016467996,0.0
13/30,2/20,13150,1315000,67.88216781616211,10373.927043914795,32.99877909012139,17.496503687929362,0.0
13/30,3/20,13200,1320000,73.34091663360596,10338.57574892044,32.3322647260502,19.089489039964974,0.0
13/30,4/20,13250,1325000,67.507972240448,10296.926581382751,32.3872782504186,22.952045085374266,0.0
13/30,5/20,13300,1330000,68.16053366661072,10298.966094970703,32.01521652378142,16.23922335030511,0.0
13/30,6/20,13350,1335000,72.68801069259644,10323.2728972435,32.09410153422505,38.652888980228454,0.0
13/30,7/20,13400,1340000,67.83615827560425,10363.48122549057,33.58731686323881,21.34504039399326,0.0
13/30,8/20,13450,1345000,66.58303594589233,10262.75360584259,32.31596366688609,25.20140410354361,0.0
13/30,9/20,13500,1350000,72.11093258857727,10284.268905162811,32.12659862264991,33.662584024015814,0.0
13/30,10/20,13550,1355000,66.85882210731506,10259.84954404831,32.06850498355925,16.875063761370257,0.0
13/30,11/20,13600,1360000,67.96371674537659,10301.365735530853,32.54237068351358,21.725292287534103,0.0
13/30,12/20,13650,1365000,71.52465629577637,10331.703281402588,32.11647770181298,16.59902941202745,0.0
13/30,13/20,13700,1370000,68.88447713851929,10196.735905647278,31.46993074566126,21.184251932427287,0.0
