Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
9/20,1/20,9100,910000,78.8187346458435,372.4875958636403,7498.013523578644,172.49593701958656,0.67
9/20,2/20,9150,915000,78.25922393798828,375.4926609992981,7477.870837688446,175.84570176899433,0.74
9/20,3/20,9200,920000,79.22789931297302,337.7811467051506,7492.133924484253,171.82978665828705,0.85
9/20,4/20,9250,925000,79.46464347839355,345.419723816216,7462.717615604401,169.76098746061325,0.84
9/20,5/20,9300,930000,79.15799474716187,320.6530700996518,7527.906430244446,171.85508523881435,0.71
9/20,6/20,9350,935000,80.123459815979,355.51748652756214,7584.329364299774,170.30597367882729,0.72
9/20,7/20,9400,940000,78.40547299385071,323.62607322633266,7532.541323184967,171.75423350930214,0.88
9/20,8/20,9450,945000,78.59225463867188,322.4505295455456,7558.921482086182,170.28722642362118,0.86
9/20,9/20,9500,950000,79.18550682067871,339.56001595407724,7534.089639663696,170.48042273521423,0.82
9/20,10/20,9550,955000,79.12093186378479,317.0983167886734,7585.8619294166565,172.83223721385002,0.77
9/20,11/20,9600,960000,78.09985733032227,326.79255098849535,7578.883824825287,172.93639390170574,0.75
9/20,12/20,9650,965000,76.67906403541565,310.153320081532,7616.37340927124,169.28450019657612,0.84
9/20,13/20,9700,970000,79.24515986442566,305.0975751429796,7543.334572792053,170.79199385643005,0.73
9/20,14/20,9750,975000,81.56856489181519,305.63084544986486,7572.954134941101,169.36754962801933,0.56
9/20,15/20,9800,980000,80.08921408653259,334.003252863884,7601.431537628174,171.3694408684969,0.86
9/20,16/20,9850,985000,79.34394001960754,300.60158437490463,7560.512296676636,170.81322087347507,0.68
9/20,17/20,9900,990000,76.77513837814331,284.76474948227406,7594.899119853973,172.77909903228283,0.83
9/20,18/20,9950,995000,78.49381399154663,280.3185428753495,7577.2490129470825,172.2325976639986,0.72
9/20,19/20,10000,1000000,78.02873039245605,290.4882624298334,7586.890690326691,172.35144007205963,0.64
10/20,0/20,10050,1005000,78.78880977630615,305.8804117590189,7595.1294865608215,172.79074543714523,0.76
10/20,1/20,10100,1010000,80.955233335495,312.7682949528098,7615.6850481033325,173.12257087230682,0.8
10/20,2/20,10150,1015000,80.638356924057,306.29769369214773,7563.952223300934,174.57652714848518,0.8
10/20,3/20,10200,1020000,78.070796251297,287.6992974206805,7580.374065876007,172.20614685118198,0.89
10/20,4/20,10250,1025000,79.01940083503723,279.4826652482152,7631.622676849365,174.5817203372717,0.79
10/20,5/20,10300,1030000,79.32300591468811,305.98894189298153,7572.795313835144,175.28696350753307,0.73
10/20,6/20,10350,1035000,79.01733326911926,297.82545690983534,7567.7237429618835,173.39691510796547,0.82
10/20,7/20,10400,1040000,82.1551365852356,281.61777344346046,7583.695623397827,173.56984041631222,0.74
10/20,8/20,10450,1045000,82.36712384223938,305.7685682475567,7577.12876033783,173.40177047252655,0.59
10/20,9/20,10500,1050000,81.01734685897827,294.5726809501648,7574.126780986786,168.89663149416447,0.83
10/20,10/20,10550,1055000,79.72728204727173,294.66243156045675,7620.691042900085,171.25689458847046,0.86
10/20,11/20,10600,1060000,79.55313301086426,291.52849055826664,7615.148483753204,171.79508037865162,0.83
10/20,12/20,10650,1065000,79.00576615333557,317.61623402684927,7607.713040828705,173.1471770107746,0.83
10/20,13/20,10700,1070000,77.81208276748657,296.46982081979513,7629.858392715454,173.22869151830673,0.78
10/20,14/20,10750,1075000,80.60755038261414,291.14541524648666,7645.497016906738,176.2370886206627,0.78
10/20,15/20,10800,1080000,79.22872304916382,326.72411727905273,7651.884595870972,175.1780642569065,0.88
10/20,16/20,10850,1085000,77.93571090698242,320.0597213283181,7649.233699798584,176.56486882269382,0.81
10/20,17/20,10900,1090000,78.77923369407654,321.44117853045464,7659.190665245056,175.2549003660679,0.79
10/20,18/20,10950,1095000,78.8258159160614,313.72524907439947,7640.587911128998,177.35888834297657,0.92
10/20,19/20,11000,1100000,80.12434220314026,320.43123956769705,7656.449114322662,177.51582108438015,0.87
11/20,0/20,11050,1105000,78.97966408729553,297.5494590103626,7670.799140930176,175.25880858302116,0.77
11/20,1/20,11100,1110000,79.37517595291138,297.2176089659333,7674.560813903809,177.00162756443024,0.78
11/20,2/20,11150,1115000,78.22732377052307,299.72649324685335,7677.134540081024,175.82506497204304,0.87
11/20,3/20,11200,1120000,78.148672580719,289.1539219766855,7686.1926736831665,177.16467282176018,0.89
11/20,4/20,11250,1125000,78.17958688735962,296.5222448632121,7676.419121265411,174.84399047493935,0.91
11/20,5/20,11300,1130000,78.50082325935364,312.2469881772995,7716.244286060333,175.91559721529484,0.86
11/20,6/20,11350,1135000,78.4686210155487,307.0276508629322,7706.022840499878,173.61254569888115,0.89
11/20,7/20,11400,1140000,78.71929478645325,312.6609424725175,7723.948518753052,178.21777793765068,0.85
11/20,8/20,11450,1145000,78.31188941001892,297.71008794009686,7708.776792049408,177.27818162739277,0.8
11/20,9/20,11500,1150000,78.09717535972595,284.3821583390236,7744.536046504974,175.8956282734871,0.95
11/20,10/20,11550,1155000,79.87382340431213,293.54997232556343,7715.771218299866,176.33928461372852,0.84
11/20,11/20,11600,1160000,77.98677563667297,310.9367794468999,7699.676929950714,176.5053084641695,0.91
11/20,12/20,11650,1165000,78.33341908454895,278.22666957974434,7749.507210731506,175.9727377295494,0.85
11/20,13/20,11700,1170000,79.31968593597412,279.16858200728893,7756.89896440506,176.08389542996883,0.87
11/20,14/20,11750,1175000,78.44262194633484,294.93763145804405,7770.028497695923,176.3931884020567,0.91
11/20,15/20,11800,1180000,78.76434326171875,303.93330489844084,7773.965265274048,179.04583883285522,0.8
11/20,16/20,11850,1185000,79.23004484176636,287.4655291289091,7778.0120186805725,183.62722918391228,0.87
11/20,17/20,11900,1190000,77.88385510444641,301.95955508202314,7810.985259056091,179.88526982069016,0.79
11/20,18/20,11950,1195000,78.41072010993958,314.6477422788739,7813.949535369873,180.32609502971172,0.8
11/20,19/20,12000,1200000,77.9829306602478,286.0655659288168,7779.160694122314,181.55872775614262,0.86
12/20,0/20,12050,1205000,78.17970633506775,311.74369190633297,7758.066872119904,178.69713501632214,0.87
12/20,1/20,12100,1210000,79.29241609573364,284.4765686914325,7748.197034835815,180.33255377411842,0.82
12/20,2/20,12150,1215000,78.9071946144104,273.94614597409964,7740.363786697388,180.5415432602167,0.95
12/20,3/20,12200,1220000,78.21082520484924,276.98909686505795,7729.804075717926,179.82276065647602,0.84
12/20,4/20,12250,1225000,81.15892028808594,287.52486614882946,7754.222538471222,178.3173326998949,0.95
12/20,5/20,12300,1230000,78.44665431976318,287.8547143638134,7764.8020758628845,178.06007339060307,0.91
12/20,6/20,12350,1235000,78.56937742233276,276.1850932240486,7774.420505523682,178.81649701297283,0.94
12/20,7/20,12400,1240000,77.38719701766968,274.90479323267937,7801.587786197662,176.75337658822536,0.92
12/20,8/20,12450,1245000,78.21243810653687,287.8411074653268,7796.958430290222,178.89662086963654,0.92
12/20,9/20,12500,1250000,79.2268078327179,259.7007270976901,7860.368148326874,177.5036005228758,0.93
12/20,10/20,12550,1255000,77.59546279907227,270.10752676427364,7845.381975650787,178.56030602753162,0.88
12/20,11/20,12600,1260000,76.83672189712524,273.2370364814997,7876.6176862716675,179.10416708886623,0.9
12/20,12/20,12650,1265000,77.85288310050964,281.4627796933055,7885.515962600708,177.25727298855782,0.85
12/20,13/20,12700,1270000,78.24701833724976,296.9942817464471,7868.618359565735,181.05703721940517,0.84
12/20,14/20,12750,1275000,78.52607107162476,248.58519983291626,7879.8289585113525,180.40258584916592,0.96
12/20,15/20,12800,1280000,77.78588938713074,260.88387555629015,7857.117912769318,178.14948369562626,0.92
12/20,16/20,12850,1285000,79.38008141517639,279.30271408706903,7859.716719150543,177.96408596634865,0.75
12/20,17/20,12900,1290000,78.42938876152039,278.61655682325363,7872.938389778137,180.00646841526031,0.89
12/20,18/20,12950,1295000,78.4019455909729,260.3808025047183,7898.596477985382,182.18665228784084,0.87
12/20,19/20,13000,1300000,77.70522236824036,281.2530857473612,7887.3778619766235,179.9467552304268,0.93
13/20,0/20,13050,1305000,76.0440399646759,279.46503506600857,7921.125267028809,180.3254944384098,0.94
13/20,1/20,13100,1310000,78.1672694683075,287.80855944752693,7906.965748310089,182.5163694769144,0.8
13/20,2/20,13150,1315000,78.15265393257141,264.7303252965212,7908.086905479431,181.184314340353,0.78
13/20,3/20,13200,1320000,77.54147601127625,266.1176193803549,7931.89067363739,179.97840996086597,0.93
13/20,4/20,13250,1325000,77.16112351417542,265.0471968650818,7919.495309352875,181.3264276087284,0.94
13/20,5/20,13300,1330000,77.58643841743469,256.29308388382196,7910.410734653473,178.97117395699024,0.88
13/20,6/20,13350,1335000,77.59873700141907,262.66516587138176,7943.9956221580505,182.49177685379982,0.93
13/20,7/20,13400,1340000,76.71066975593567,263.0638504624367,7938.581973552704,183.29974080622196,0.87
13/20,8/20,13450,1345000,77.70525050163269,267.96453911811113,7926.105212688446,183.41296069324017,0.91
13/20,9/20,13500,1350000,77.8646924495697,250.20509453117847,7925.241631031036,183.2328625023365,0.87
13/20,10/20,13550,1355000,78.10843801498413,269.33836790174246,7930.38455247879,183.3235727995634,0.91
13/20,11/20,13600,1360000,76.73948502540588,253.11335760354996,7931.049279689789,183.28050819039345,0.92
13/20,12/20,13650,1365000,78.02453470230103,274.8383012190461,7949.910407066345,181.9092343300581,0.9
13/20,13/20,13700,1370000,76.09528470039368,253.3330698609352,7949.476902008057,180.951012134552,0.9
