Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
6/20,12/20,6650,665000,206.68489599227905,6398.211869239807,166.38214468955994,358.42702800035477,0.36
6/20,13/20,6700,670000,206.8809163570404,6402.717389583588,168.57860864698887,389.5912425518036,0.56
6/20,14/20,6750,675000,206.29979419708252,6411.036210536957,166.417232953012,389.9229423850775,0.47
6/20,15/20,6800,680000,204.3439872264862,6461.548400402069,168.08444644510746,373.33004297316074,0.49
6/20,16/20,6850,685000,211.09264278411865,6471.648921489716,164.77738289535046,376.3811430633068,0.34
6/20,17/20,6900,690000,208.31315279006958,6486.716200828552,166.7725202292204,339.5553821325302,0.58
6/20,18/20,6950,695000,208.83199834823608,6520.649545669556,168.9776285737753,338.70062316954136,0.53
6/20,19/20,7000,700000,205.14660692214966,6539.317740917206,169.16778391599655,349.5383842289448,0.34
7/20,0/20,7050,705000,205.546813249588,6551.635687828064,167.8330741673708,375.5904592573643,0.41
7/20,1/20,7100,710000,211.7176957130432,6556.786021709442,166.26741547882557,361.8999777138233,0.42
7/20,2/20,7150,715000,209.0863573551178,6608.37705373764,165.1996978968382,361.37436079233885,0.58
7/20,3/20,7200,720000,210.5864119529724,6620.3401255607605,165.82201755046844,397.621378287673,0.42
7/20,4/20,7250,725000,206.9936399459839,6658.238267421722,166.24950440227985,358.06641978770494,0.66
7/20,5/20,7300,730000,210.82746005058289,6666.374121665955,168.50109694898129,373.2695276737213,0.59
7/20,6/20,7350,735000,208.60635471343994,6704.9796714782715,167.18181411921978,376.79031915962696,0.28
7/20,7/20,7400,740000,207.54513669013977,6741.583881378174,169.84050571918488,372.97716146707535,0.6
7/20,8/20,7450,745000,208.75974464416504,6694.317089557648,169.7248945683241,378.57682398706675,0.63
7/20,9/20,7500,750000,210.433438539505,6748.017859458923,171.27541053295135,394.35989224910736,0.6
7/20,10/20,7550,755000,213.61440348625183,6728.649297237396,169.40180093050003,370.28833175450563,0.26
7/20,11/20,7600,760000,210.2791392803192,6757.597336769104,169.26717700064182,386.1095857769251,0.44
