Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
6/20,1/20,6100,610000,67.38512372970581,5132.0422739982605,554.0355726778507,163.39759095013142,0.95
6/20,2/20,6150,615000,73.05417442321777,5118.469611883163,554.3420477360487,163.80244255065918,0.91
6/20,3/20,6200,620000,70.10892271995544,5080.92294383049,574.1874936521053,162.6474309116602,0.95
6/20,4/20,6250,625000,71.09638047218323,5094.47415137291,584.4152700006962,164.75115470588207,0.94
6/20,5/20,6300,630000,75.37203073501587,5049.186465024948,601.2259995341301,162.7992462515831,0.94
6/20,6/20,6350,635000,68.51647973060608,5109.782169103622,613.671011403203,163.06249904632568,0.93
6/20,7/20,6400,640000,67.96360802650452,5163.092202663422,586.2956054955721,162.4215471148491,0.98
6/20,8/20,6450,645000,72.65182662010193,5192.851475954056,583.4632839113474,163.62467850744724,0.97
6/20,9/20,6500,650000,66.43218874931335,5131.339225769043,584.2555472999811,162.15515239536762,0.99
6/20,10/20,6550,655000,65.62536454200745,5140.968274354935,603.865083232522,162.55886942893267,0.97
6/20,11/20,6600,660000,70.82710027694702,5122.212600708008,609.164081081748,166.4115907996893,0.95
6/20,12/20,6650,665000,67.88270831108093,5065.001413106918,610.459065169096,162.27299823611975,0.93
6/20,13/20,6700,670000,67.33941555023193,5107.746107578278,585.680091291666,163.18575824797153,0.93
6/20,14/20,6750,675000,72.4409339427948,5117.289113998413,634.4802128225565,161.55057418346405,0.96
6/20,15/20,6800,680000,67.50280857086182,5129.700478076935,647.7723431438208,161.34123808145523,0.93
6/20,16/20,6850,685000,67.56731033325195,5129.729619264603,639.3654167205095,162.26790107786655,0.97
6/20,17/20,6900,690000,73.04500269889832,5128.332579374313,605.2022222876549,164.17224699258804,0.94
6/20,18/20,6950,695000,68.46916508674622,5098.100803375244,591.9827172160149,162.5807982981205,0.98
6/20,19/20,7000,700000,67.20107960700989,5119.102722167969,588.0153398513794,162.54579544067383,0.96
7/20,0/20,7050,705000,70.96646404266357,5102.321286439896,568.9257422238588,159.63443863391876,0.94
7/20,1/20,7100,710000,68.78628206253052,5121.078644514084,587.7480001598597,164.1490584462881,0.97
7/20,2/20,7150,715000,66.41458821296692,5068.253326892853,613.4938776046038,159.91713158786297,0.98
7/20,3/20,7200,720000,71.55908989906311,5075.3498005867,575.4826412349939,162.59592631459236,0.95
7/20,4/20,7250,725000,70.42130255699158,5046.811616182327,535.8276451826096,158.67699877917767,1.0
7/20,5/20,7300,730000,67.56921362876892,5059.827742815018,552.3899737298489,159.2848867624998,0.96
7/20,6/20,7350,735000,70.79790568351746,5054.241137266159,553.9267980456352,158.4662799835205,1.0
7/20,7/20,7400,740000,69.37030029296875,5071.107075929642,559.0036063343287,158.93456657230854,0.98
7/20,8/20,7450,745000,66.65518355369568,5044.812279701233,549.0261756181717,158.6436764150858,0.95
7/20,9/20,7500,750000,69.86915612220764,5080.752835035324,556.7682552337646,157.51519487798214,0.96
7/20,10/20,7550,755000,69.90223407745361,5109.531578540802,544.9027213603258,157.81480813026428,0.97
7/20,11/20,7600,760000,67.30103969573975,5099.366261720657,541.3110846430063,158.28341629356146,0.99
7/20,12/20,7650,765000,68.92325353622437,5097.926957607269,527.964246660471,160.18023790419102,0.95
7/20,13/20,7700,770000,70.24376845359802,5087.072194576263,537.1225669384003,158.50852601230145,0.88
7/20,14/20,7750,775000,67.28665351867676,5084.273646593094,565.1601896286011,156.79868211597204,0.91
7/20,15/20,7800,780000,66.98490405082703,5072.962479829788,560.5749509483576,157.9319305345416,0.98
7/20,16/20,7850,785000,70.66505169868469,5051.534845352173,541.6242280900478,158.04430301487446,0.97
7/20,17/20,7900,790000,67.57686829566956,5021.121333360672,567.0479510724545,157.9928155913949,0.91
7/20,18/20,7950,795000,68.7791953086853,5083.563012838364,567.6280518770218,160.1215465515852,0.97
7/20,19/20,8000,800000,71.4866590499878,5010.766691207886,518.9825491458178,162.12176598608494,0.96
8/20,0/20,8050,805000,67.48904061317444,5015.487898111343,560.34083122015,159.92518515139818,0.95
8/20,1/20,8100,810000,67.69573879241943,5021.808017492294,553.6711748838425,162.4375445470214,0.94
8/20,2/20,8150,815000,72.4956591129303,5011.8771896362305,548.8684763461351,160.31533195078373,0.99
