Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
5/20,16/20,5850,585000,86.20560026168823,100.69246878102422,67.50928436219692,9101.50109910965,0.0
5/20,17/20,5900,590000,87.27702474594116,96.72333972156048,68.39903707057238,9221.261341571808,0.0
5/20,18/20,5950,595000,84.98835444450378,87.33731252141297,69.19238358363509,9201.865705013275,0.0
5/20,19/20,6000,600000,85.19932746887207,88.50966031104326,67.30414868891239,9138.862862586975,0.0
6/20,0/20,6050,605000,84.60022640228271,86.86324130743742,66.83607163652778,9213.42864704132,0.0
6/20,1/20,6100,610000,84.34174418449402,80.60764119401574,64.55720665678382,9232.176920413971,0.0
6/20,2/20,6150,615000,84.33281469345093,73.9848602116108,63.64367973804474,9241.060641288757,0.0
6/20,3/20,6200,620000,85.81916189193726,73.57410439290106,63.88199083134532,9258.013943195343,0.0
6/20,4/20,6250,625000,85.40128922462463,72.77025680430233,62.82153829932213,9250.34254693985,0.0
6/20,5/20,6300,630000,85.2171151638031,69.87383410707116,61.8623346015811,9347.632973194122,0.0
6/20,6/20,6350,635000,84.7772867679596,68.80014902725816,60.945322189480066,9344.603500366211,0.0
6/20,7/20,6400,640000,83.86691856384277,62.471586449071765,60.596090860664845,9397.803923130035,0.0
6/20,8/20,6450,645000,83.75182390213013,59.85775233991444,59.23716753721237,9438.122472286224,0.0
6/20,9/20,6500,650000,84.79949450492859,60.604134099557996,59.149323385208845,9449.104995727539,0.0
6/20,10/20,6550,655000,83.6124415397644,58.705136535689235,59.32411577552557,9517.392857551575,0.0
6/20,11/20,6600,660000,83.17412185668945,59.45351936481893,58.93242007121444,9565.94085407257,0.0
6/20,12/20,6650,665000,86.29170203208923,54.41665648110211,58.58043536543846,9603.834699630737,0.0
6/20,13/20,6700,670000,84.94509220123291,52.40939961466938,57.95482815615833,9645.228535175323,0.0
6/20,14/20,6750,675000,82.7420129776001,54.65243207011372,58.08590594679117,9717.065581321716,0.0
6/20,15/20,6800,680000,84.13623285293579,52.694711273536086,56.96139084547758,9641.128921985626,0.0
6/20,16/20,6850,685000,81.76474022865295,52.96732826717198,57.8061907812953,9699.230709075928,0.0
6/20,17/20,6900,690000,86.54382848739624,54.52169523574412,56.48649222776294,9735.025997638702,0.0
6/20,18/20,6950,695000,83.81629800796509,49.29290093667805,57.33639275096357,9751.546102046967,0.0
6/20,19/20,7000,700000,86.33770442008972,59.93425755575299,58.52185078524053,9767.891955852509,0.0
7/20,0/20,7050,705000,85.83724021911621,61.37774650938809,59.24328228831291,9767.123399734497,0.0
7/20,1/20,7100,710000,86.49338555335999,66.66004480421543,59.498607221990824,9888.785159111023,0.0
7/20,2/20,7150,715000,85.0136387348175,68.37481275945902,60.159954093396664,9837.645956039429,0.0
7/20,3/20,7200,720000,87.31834125518799,67.26541614346206,59.96261717379093,9827.167173862457,0.0
7/20,4/20,7250,725000,84.68961763381958,90.46511346101761,60.421202544122934,9818.674312114716,0.0
7/20,5/20,7300,730000,88.29577350616455,74.53152065258473,59.889921970665455,9828.91355419159,0.0
7/20,6/20,7350,735000,87.4840018749237,62.17329699359834,60.35785922408104,9835.743829250336,0.0
7/20,7/20,7400,740000,87.53711557388306,66.73471376858652,59.35483521223068,9889.212871074677,0.0
7/20,8/20,7450,745000,86.74108386039734,77.27500568795949,58.90075032040477,9906.240863323212,0.0
7/20,9/20,7500,750000,89.20747065544128,67.54123144224286,57.34867083840072,9906.211799621582,0.0
7/20,10/20,7550,755000,86.07271528244019,67.76778548397124,59.098132874816656,9911.332952976227,0.0
7/20,11/20,7600,760000,88.76947617530823,72.40315065160394,57.87280472740531,9939.044353961945,0.0
7/20,12/20,7650,765000,88.50364017486572,64.89452186599374,56.6058983951807,10011.134035110474,0.0
7/20,13/20,7700,770000,90.11459851264954,71.44316469691694,57.71677513234317,9953.299777507782,0.0
7/20,14/20,7750,775000,89.90833902359009,68.7968847155571,56.830930449068546,10012.530038356781,0.0
7/20,15/20,7800,780000,88.26789259910583,55.75078004412353,56.34343706071377,9995.659930229187,0.0
7/20,16/20,7850,785000,88.62282514572144,55.23275432921946,56.531424369663,10067.329989433289,0.0
7/20,17/20,7900,790000,87.3966760635376,51.40360366459936,57.34140273928642,10106.429614067078,0.0
7/20,18/20,7950,795000,87.75838470458984,52.912359490059316,59.05693976581097,10099.780044078827,0.0
7/20,19/20,8000,800000,87.92456531524658,51.05423424951732,57.641134571284056,10130.38209104538,0.0
8/20,0/20,8050,805000,85.64500260353088,49.21191778220236,56.359263584017754,10139.23897600174,0.0
8/20,1/20,8100,810000,84.88457155227661,47.27920947410166,57.681215077638626,10175.037567138672,0.0
8/20,2/20,8150,815000,86.84458184242249,45.00252932496369,58.345888055860996,10150.114478588104,0.0
8/20,3/20,8200,820000,87.64204335212708,42.117227751761675,56.55844783782959,10113.228440761566,0.0
8/20,4/20,8250,825000,85.20252227783203,44.01376089733094,56.90711150504649,10139.059371471405,0.0
8/20,5/20,8300,830000,85.03857731819153,42.583339652977884,57.15858455374837,10168.531980514526,0.0
8/20,6/20,8350,835000,85.64964604377747,41.03193244896829,54.70385163463652,10284.280571460724,0.0
8/20,7/20,8400,840000,85.01325726509094,43.856443147175014,55.82601102627814,10184.166353702545,0.0
8/20,8/20,8450,845000,85.45235848426819,50.08629327081144,56.67765669710934,10229.596476078033,0.0
8/20,9/20,8500,850000,86.71476745605469,47.335722513496876,55.89362245053053,10222.269503593445,0.0
8/20,10/20,8550,855000,86.08885359764099,49.040285161696374,56.75459888577461,10266.329605102539,0.0
8/20,11/20,8600,860000,86.93444299697876,67.50674685370177,57.072129376232624,10243.149443149567,0.0
8/20,12/20,8650,865000,84.749685049057,60.520240591838956,57.354548800736666,10310.198608875275,0.0
8/20,13/20,8700,870000,84.9105577468872,60.25890518352389,56.26326547563076,10348.052601337433,0.0
8/20,14/20,8750,875000,85.65411734580994,58.686290856450796,55.81326920352876,10322.58414888382,0.0
8/20,15/20,8800,880000,88.00454354286194,52.24393926374614,58.10862593725324,10328.166782855988,0.0
8/20,16/20,8850,885000,85.81013178825378,43.923603317700326,58.062530390918255,10260.850996494293,0.0
8/20,17/20,8900,890000,84.38940834999084,45.08585639949888,56.796466974541545,10325.33177280426,0.0
8/20,18/20,8950,895000,84.5659990310669,44.635333011858165,56.804658483713865,10282.584215164185,0.0
8/20,19/20,9000,900000,85.07887530326843,46.80021177511662,57.12637135758996,10338.900681495667,0.0
9/20,0/20,9050,905000,86.54158473014832,45.61110300011933,56.82707950472832,10274.373779773712,0.0
9/20,1/20,9100,910000,84.42695355415344,47.424305017106235,55.826662169769406,10353.518278121948,0.0
9/20,2/20,9150,915000,86.85967969894409,76.99823214299977,56.762130718678236,10393.517134666443,0.0
9/20,3/20,9200,920000,84.39170622825623,80.94173674564809,55.81086726486683,10378.182076931,0.0
9/20,4/20,9250,925000,86.35791850090027,54.70051099173725,56.409810576587915,10409.697808265686,0.0
9/20,5/20,9300,930000,84.18257808685303,73.82235767506063,58.25407760590315,10363.212468147278,0.0
9/20,6/20,9350,935000,84.50525259971619,81.44255702011287,56.732000436633825,10402.379479408264,0.0
9/20,7/20,9400,940000,85.91959071159363,73.89858669415116,56.553722908720374,10416.796017169952,0.0
9/20,8/20,9450,945000,83.63977003097534,77.80858486332,57.55011225119233,10456.774238109589,0.0
9/20,9/20,9500,950000,81.93801045417786,66.0166867915541,55.18289730139077,10438.514979839325,0.0
9/20,10/20,9550,955000,84.07684779167175,90.24301271513104,55.777286384254694,10416.464323043823,0.0
9/20,11/20,9600,960000,86.37307596206665,73.54390803910792,57.66893504187465,10408.740725517273,0.0
9/20,12/20,9650,965000,82.09393334388733,97.87832783348858,56.410420686006546,10436.085404872894,0.0
9/20,13/20,9700,970000,82.44334411621094,89.77058191038668,56.992526955902576,10488.188527584076,0.0
