Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
9/20,2/20,9150,915000,77.84682893753052,359.7882868126035,91.19174022600055,2456.923665165901,0.0
9/20,3/20,9200,920000,76.83297419548035,388.7708438038826,93.6173435524106,2432.4084445238113,0.0
9/20,4/20,9250,925000,77.57329988479614,418.0681553632021,93.27151337265968,2475.622637629509,0.0
9/20,5/20,9300,930000,78.96745753288269,377.13757740706205,93.81057667732239,2471.3835257291794,0.0
9/20,6/20,9350,935000,78.52829790115356,381.05293671786785,91.96668553352356,2458.389910697937,0.0
9/20,7/20,9400,940000,78.46851587295532,362.4742387831211,91.51110617816448,2412.910425901413,0.0
9/20,8/20,9450,945000,78.06366181373596,365.69778118282557,89.52405995130539,2433.986927628517,0.0
9/20,9/20,9500,950000,77.47762680053711,362.046053878963,91.60399039834738,2423.3375272750854,0.0
9/20,10/20,9550,955000,77.526362657547,374.9380089864135,91.5134354531765,2392.929225564003,0.0
9/20,11/20,9600,960000,77.30287981033325,331.496680252254,90.63461128994823,2385.6727937459946,0.0
9/20,12/20,9650,965000,78.4435863494873,355.05095359683037,90.14614092558622,2426.9295868873596,0.0
9/20,13/20,9700,970000,76.74598574638367,382.290898039937,91.62423931062222,2412.377200484276,0.0
9/20,14/20,9750,975000,76.94984245300293,389.39147325605154,89.91442283987999,2443.520652413368,0.0
9/20,15/20,9800,980000,76.50609040260315,422.3878755122423,90.11458252742887,2438.3113985061646,0.0
9/20,16/20,9850,985000,76.43751978874207,348.2091689258814,91.43912893533707,2444.4048459529877,0.0
9/20,17/20,9900,990000,77.89332580566406,346.330811612308,91.75070599839091,2398.128072500229,0.0
9/20,18/20,9950,995000,76.67329525947571,378.5262102857232,91.78647469729185,2414.7157517671585,0.0
9/20,19/20,10000,1000000,77.75045895576477,375.52659749239683,91.36076643690467,2384.618077278137,0.0
10/20,0/20,10050,1005000,77.3755259513855,375.21403528004885,91.39680302888155,2399.331790447235,0.0
10/20,1/20,10100,1010000,78.66154885292053,341.53549348562956,92.89511702209711,2389.9391684532166,0.0
10/20,2/20,10150,1015000,79.14762020111084,317.46353693306446,91.57306917756796,2377.6640127897263,0.0
10/20,3/20,10200,1020000,77.79253029823303,336.93035155534744,89.97142938524485,2372.886739253998,0.0
10/20,4/20,10250,1025000,77.95115518569946,354.26029674708843,93.08250375837088,2397.162019610405,0.0
10/20,5/20,10300,1030000,78.03025221824646,399.86610651761293,91.471780218184,2372.764883875847,0.0
10/20,6/20,10350,1035000,78.08549690246582,399.7647895887494,88.44150575995445,2369.987289786339,0.0
10/20,7/20,10400,1040000,78.05937767028809,378.71695812791586,90.47460667788982,2358.2323710918427,0.0
10/20,8/20,10450,1045000,77.71182894706726,366.1275385245681,91.04588779807091,2343.8486275672913,0.0
10/20,9/20,10500,1050000,82.86955738067627,366.1629729568958,89.82730227708817,2344.6253076791763,0.0
10/20,10/20,10550,1055000,79.76764059066772,383.3792710006237,89.10346237570047,2343.7164652347565,0.0
10/20,11/20,10600,1060000,77.31816673278809,349.88406908512115,91.26821853220463,2327.836804986,0.0
10/20,12/20,10650,1065000,80.90366673469543,364.0004719644785,89.97988802939653,2293.8534400463104,0.0
10/20,13/20,10700,1070000,77.51979279518127,362.8218091800809,89.1482027694583,2319.096906065941,0.0
10/20,14/20,10750,1075000,80.33544135093689,352.77728854864836,89.11040114611387,2350.0507459640503,0.0
10/20,15/20,10800,1080000,84.37191271781921,364.75689569860697,88.87603961676359,2329.511540412903,0.0
10/20,16/20,10850,1085000,81.69120264053345,360.30212810635567,89.48506961762905,2310.6243166923523,0.0
10/20,17/20,10900,1090000,80.1015202999115,320.3434456959367,88.48959639668465,2309.1286919116974,0.0
10/20,18/20,10950,1095000,82.26429390907288,376.7062999457121,88.63482667505741,2310.3576896190643,0.0
10/20,19/20,11000,1100000,82.00961399078369,372.7224994003773,85.17909129336476,2292.1170139312744,0.0
11/20,0/20,11050,1105000,80.33150339126587,326.9202168509364,85.50610107928514,2295.5445479154587,0.0
11/20,1/20,11100,1110000,83.71377658843994,369.11283204704523,85.42183354124427,2333.8252413272858,0.0
11/20,2/20,11150,1115000,82.37000036239624,346.0675827860832,86.52903548628092,2329.170623779297,0.0
