Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
9/30,7/20,9400,940000,62.91956162452698,5448.503606081009,149.83737468719482,358.05355992913246,0.52
9/30,8/20,9450,945000,58.935924768447876,5501.386862277985,149.62835720181465,322.05484403669834,0.48
9/30,9/20,9500,950000,58.57590460777283,5519.140414953232,146.73981996625662,333.48647163808346,0.49
9/30,10/20,9550,955000,62.40063118934631,5543.106139659882,146.17528355121613,334.2496933937073,0.55
9/30,11/20,9600,960000,59.59280824661255,5555.565962314606,145.59158998727798,348.6472620368004,0.43
9/30,12/20,9650,965000,57.174081325531006,5594.646052598953,145.2255434691906,323.06805188953876,0.35
9/30,13/20,9700,970000,62.48086667060852,5667.910019397736,143.58283024281263,347.3031457811594,0.44
9/30,14/20,9750,975000,56.399457931518555,5700.732615947723,145.1225489899516,337.10118286311626,0.49
9/30,15/20,9800,980000,57.53943490982056,5721.625975608826,145.28019715845585,349.09374837577343,0.45
9/30,16/20,9850,985000,60.93544673919678,5741.1496551036835,146.12289281189442,349.1398366242647,0.55
9/30,17/20,9900,990000,57.87260890007019,5801.194904088974,148.18779435753822,347.0366371497512,0.46
9/30,18/20,9950,995000,56.42791509628296,5805.596881866455,146.11625914275646,336.81789399683475,0.45
9/30,19/20,10000,1000000,60.25806975364685,5814.807945251465,143.71234876662493,351.38264554739,0.4
10/30,0/20,10050,1005000,59.26567316055298,5850.830963134766,144.2863328680396,352.28755509853363,0.41
10/30,1/20,10100,1010000,56.87738537788391,5910.556161880493,145.47981556504965,360.0603333860636,0.5
10/30,2/20,10150,1015000,59.421154499053955,5955.300004959106,148.35163351148367,368.2389964014292,0.37
10/30,3/20,10200,1020000,59.64192175865173,5893.569112539291,152.0228730738163,365.74849580973387,0.38
10/30,4/20,10250,1025000,55.82425332069397,5898.708572387695,151.6939598992467,370.2408148497343,0.45
10/30,5/20,10300,1030000,58.01659178733826,5932.552619934082,153.11752036958933,388.3866562694311,0.43
10/30,6/20,10350,1035000,63.066797733306885,5916.480142831802,154.6625414043665,397.0155205577612,0.48
10/30,7/20,10400,1040000,58.00098490715027,5926.890573501587,155.18464398384094,385.34197640419006,0.47
10/30,8/20,10450,1045000,58.366517305374146,5868.789322853088,154.8201129361987,394.37121418118477,0.47
10/30,9/20,10500,1050000,62.28397607803345,5901.995507717133,156.20311414450407,372.24068681895733,0.38
10/30,10/20,10550,1055000,56.841474533081055,5895.289092540741,152.65461234003305,362.1789663285017,0.52
10/30,11/20,10600,1060000,58.1416072845459,5959.604302883148,151.48795865476131,384.46331591904163,0.44
10/30,12/20,10650,1065000,62.705066204071045,5894.311731815338,152.33719743043184,381.34060095995665,0.43
10/30,13/20,10700,1070000,56.73230290412903,5912.024106502533,148.69258405268192,390.1505982577801,0.48
10/30,14/20,10750,1075000,56.46597623825073,5912.276570796967,150.25761526077986,357.1599410697818,0.37
10/30,15/20,10800,1080000,61.49199557304382,5957.031884670258,148.1515987664461,365.9028268456459,0.5
