Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
11/20,3/20,11200,1120000,80.36141300201416,7568.427177906036,335.5981478393078,174.58870999515057,0.87
11/20,4/20,11250,1125000,76.86695671081543,7606.54363822937,319.6921218857169,174.49386908113956,0.78
11/20,5/20,11300,1130000,75.40087223052979,7597.002989292145,334.47366627305746,178.0210264325142,0.9
11/20,6/20,11350,1135000,80.14348769187927,7607.4642152786255,313.4313916414976,178.08964417874813,0.73
11/20,7/20,11400,1140000,72.55861520767212,7660.133583545685,317.1179063245654,178.2883524298668,0.91
11/20,8/20,11450,1145000,72.69336152076721,7629.95384645462,310.34158150851727,176.3587286323309,0.88
11/20,9/20,11500,1150000,78.06423115730286,7651.041254997253,352.196667984128,176.5056413859129,0.96
11/20,10/20,11550,1155000,72.86191248893738,7686.905221939087,348.313021466136,176.34008234739304,0.91
11/20,11/20,11600,1160000,71.74011588096619,7670.396981239319,356.6939295306802,180.7192134410143,0.93
11/20,12/20,11650,1165000,78.05939841270447,7682.819610118866,346.04974564909935,182.65173010528088,0.91
11/20,13/20,11700,1170000,73.6356611251831,7693.930204868317,328.5241177380085,181.02340894937515,0.89
11/20,14/20,11750,1175000,71.21535038948059,7670.721565246582,329.08335276693106,180.2620884180069,0.9
11/20,15/20,11800,1180000,77.06212401390076,7695.488488674164,332.8974441960454,181.49893933534622,0.89
11/20,16/20,11850,1185000,71.28761315345764,7679.588800430298,300.39457523822784,183.4215925782919,0.92
11/20,17/20,11900,1190000,72.02379012107849,7708.289281368256,303.3572921305895,183.40825925767422,0.84
11/20,18/20,11950,1195000,77.45045375823975,7678.630179405212,301.9451372846961,180.8004495948553,0.96
11/20,19/20,12000,1200000,71.11120128631592,7717.387316226959,311.1929875537753,182.97891467809677,0.79
12/20,0/20,12050,1205000,70.90656185150146,7672.423141002655,286.37095496058464,185.30831223726273,0.89
12/20,1/20,12100,1210000,76.6725640296936,7662.66411781311,275.2342241704464,181.68553806841373,0.85
12/20,2/20,12150,1215000,71.28281927108765,7700.265402793884,274.8922192081809,181.53498356044292,0.95
12/20,3/20,12200,1220000,71.17840552330017,7625.3236746788025,255.42362363636494,180.06848731637,0.83
12/20,4/20,12250,1225000,79.16639924049377,7655.575343132019,254.54054127633572,179.29401136934757,0.91
