Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
10/20,10/20,10550,1055000,71.17461442947388,521.3617576807737,3440.8307554721832,139.07597014307976,0.62
10/20,11/20,10600,1060000,70.96333956718445,533.5596904456615,3482.4940235614777,141.40739601105452,0.84
10/20,12/20,10650,1065000,68.73152756690979,521.2601778060198,3483.593697786331,140.2953985631466,0.75
10/20,13/20,10700,1070000,69.84561109542847,510.4055419713259,3502.390016555786,137.91876877844334,0.7
10/20,14/20,10750,1075000,71.22361397743225,497.9795882701874,3484.1208531856537,135.6053880751133,0.43
10/20,15/20,10800,1080000,70.40761065483093,489.01036074757576,3537.1028718948364,137.3693946003914,0.22
10/20,16/20,10850,1085000,71.41213464736938,530.2385224401951,3599.3002078533173,137.6764592602849,0.81
10/20,17/20,10900,1090000,69.974534034729,540.47600646317,3591.8388607501984,140.22493491321802,0.37
10/20,18/20,10950,1095000,70.6100001335144,522.3698641806841,3626.4701957702637,138.9070913568139,0.44
10/20,19/20,11000,1100000,71.74882745742798,524.4154459685087,3650.019844055176,139.63923452794552,0.43
11/20,0/20,11050,1105000,71.37617778778076,541.5018702298403,3667.6320037841797,138.65101055055857,0.69
11/20,1/20,11100,1110000,70.53682470321655,526.0860684067011,3712.760706424713,141.35578018426895,0.58
11/20,2/20,11150,1115000,72.37290906906128,532.2101616412401,3710.242798805237,138.72341184318066,0.33
11/20,3/20,11200,1120000,71.75039887428284,549.4672355055809,3750.9154386520386,143.28248447924852,0.29
11/20,4/20,11250,1125000,73.06703805923462,556.642230540514,3728.533807516098,142.51260078698397,0.08
11/20,5/20,11300,1130000,71.6202278137207,542.6848144978285,3797.21906375885,140.92432940006256,0.35
11/20,6/20,11350,1135000,70.53522801399231,521.2546000480652,3801.8861837387085,140.06314658373594,0.45
11/20,7/20,11400,1140000,72.28825736045837,575.4603794068098,3845.659470319748,139.09544871747494,0.41
11/20,8/20,11450,1145000,70.8816270828247,566.7932732403278,3890.8139383792877,141.72963050752878,0.66
11/20,9/20,11500,1150000,68.3825831413269,492.3284194916487,3886.794553756714,141.74523125588894,0.64
11/20,10/20,11550,1155000,69.35238742828369,544.1591410189867,3875.8529641628265,140.07463317364454,0.55
11/20,11/20,11600,1160000,69.79188537597656,519.7838165313005,3874.9938428401947,141.86663611233234,0.69
11/20,12/20,11650,1165000,67.6401436328888,517.2021791189909,3907.722113132477,141.0776225924492,0.52
11/20,13/20,11700,1170000,71.47134947776794,539.6009259223938,3941.692543029785,142.68985917419195,0.39
11/20,14/20,11750,1175000,70.01854181289673,515.1027573943138,3959.100692987442,142.54025834053755,0.78
11/20,15/20,11800,1180000,69.85688376426697,521.2081588357687,3944.0285732746124,143.64300962537527,0.51
11/20,16/20,11850,1185000,72.09392237663269,520.8851145654917,3985.3517808914185,143.82940211892128,0.87
11/20,17/20,11900,1190000,71.33051633834839,485.5164402425289,4031.8152277469635,141.12560891360044,0.37
11/20,18/20,11950,1195000,69.3097779750824,487.9112776517868,4045.5071020126343,144.92411392182112,0.45
11/20,19/20,12000,1200000,64.53811955451965,520.4596944451332,4067.434990644455,146.30762699246407,0.66
12/20,0/20,12050,1205000,65.6276159286499,475.3957017362118,4053.7987332344055,146.48205102980137,0.88
12/20,1/20,12100,1210000,66.27846312522888,470.4640865623951,4057.926263809204,147.5194582492113,0.73
12/20,2/20,12150,1215000,65.82265210151672,557.0011730492115,4103.9893209934235,145.04145202040672,0.84
12/20,3/20,12200,1220000,65.90499496459961,517.6188258975744,4115.984776258469,143.82230769097805,0.95
12/20,4/20,12250,1225000,68.15866327285767,538.2483602911234,4148.087129354477,140.54722753167152,0.72
12/20,5/20,12300,1230000,71.48909592628479,546.7967011481524,4162.577549934387,142.50041683763266,0.8
12/20,6/20,12350,1235000,67.52147555351257,526.4826899468899,4189.961092233658,142.17421551793814,0.95
12/20,7/20,12400,1240000,69.76151943206787,541.6845513433218,4185.917159080505,145.79035943746567,0.91
12/20,8/20,12450,1245000,70.29614758491516,539.4687011986971,4174.996748209,146.2891198694706,0.59
12/20,9/20,12500,1250000,65.5793514251709,531.1124907881021,4207.8436114788055,145.67922318726778,0.9
12/20,10/20,12550,1255000,71.56424832344055,591.3191818743944,4191.949893951416,146.16076965630054,0.8
12/20,11/20,12600,1260000,66.67542147636414,555.4936253279448,4208.490787029266,144.61343602836132,0.94
12/20,12/20,12650,1265000,67.78099036216736,548.6360605210066,4216.417595624924,144.24726852029562,0.05
12/20,13/20,12700,1270000,70.06239080429077,544.2395672798157,4200.057686090469,144.02970549464226,0.86
12/20,14/20,12750,1275000,69.25113463401794,589.3489736169577,4285.882613182068,144.00513245165348,0.85
12/20,15/20,12800,1280000,68.16333842277527,569.2490488737822,4274.044392585754,144.55086704343557,0.96
12/20,16/20,12850,1285000,71.15693211555481,535.0889745056629,4269.143573045731,144.74245586246252,0.9
12/20,17/20,12900,1290000,69.19361758232117,539.6782522052526,4280.842973709106,141.685596562922,0.56
