Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
8/20,2/20,8150,815000,84.10622906684875,10337.296636104584,43.726840265095234,28.81139339134097,0.0
8/20,3/20,8200,820000,87.65231251716614,10305.875874519348,43.86235415562987,28.904447249136865,0.0
8/20,4/20,8250,825000,85.52060437202454,10381.9516415596,43.10929806344211,30.064316930249333,0.0
8/20,5/20,8300,830000,87.60090065002441,10328.69890832901,43.40094986371696,30.754663067869842,0.0
8/20,6/20,8350,835000,85.75588917732239,10321.110203742981,44.47471639700234,30.27259116433561,0.0
8/20,7/20,8400,840000,87.11110401153564,10244.97772026062,43.80600979179144,27.687113270163536,0.0
8/20,8/20,8450,845000,83.38066101074219,10405.940162658691,44.03372788801789,30.572572473436594,0.0
8/20,9/20,8500,850000,88.94749760627747,10365.095032215118,43.61107009463012,29.994842193089426,0.0
8/20,10/20,8550,855000,87.82125806808472,10304.331366062164,42.82454390078783,30.16159766819328,0.0
8/20,11/20,8600,860000,84.64170408248901,10352.75786781311,42.99598480015993,29.996705297380686,0.0
8/20,12/20,8650,865000,87.76453232765198,10334.024926662445,42.49375217780471,28.243439804762602,0.0
8/20,13/20,8700,870000,85.52048683166504,10329.251746177673,43.334768211469054,31.339032229967415,0.0
8/20,14/20,8750,875000,89.21128726005554,10333.738677501678,43.33816948533058,29.025923691689968,0.0
8/20,15/20,8800,880000,84.75917220115662,10389.608355998993,42.463453482836485,28.487103164196014,0.0
8/20,16/20,8850,885000,84.85677981376648,10406.61473608017,43.57897316664457,35.13594310730696,0.0
8/20,17/20,8900,890000,84.03104329109192,10392.222975730896,41.98494026437402,28.36644304636866,0.0
8/20,18/20,8950,895000,89.03798961639404,10450.195462703705,42.23432092182338,30.622447886504233,0.0
8/20,19/20,9000,900000,84.56434369087219,10387.826461315155,42.60707044042647,31.337545044720173,0.0
9/20,0/20,9050,905000,83.34060525894165,10344.201095104218,45.377217065542936,34.67360733728856,0.0
9/20,1/20,9100,910000,83.51239824295044,10373.858045101166,47.56924772635102,38.577237429097295,0.0
9/20,2/20,9150,915000,85.23706603050232,10300.129566192627,50.88899024575949,38.66049442719668,0.0
9/20,3/20,9200,920000,83.24187755584717,10283.221343517303,51.645921010524035,42.51686170883477,0.0
9/20,4/20,9250,925000,83.25689840316772,10211.570983886719,51.52567768469453,43.36807032302022,0.0
9/20,5/20,9300,930000,85.76713371276855,10268.669934749603,51.164578054100275,46.742902882397175,0.0
9/20,6/20,9350,935000,87.33034992218018,10292.183399677277,53.351227106526494,48.14302427135408,0.0
9/20,7/20,9400,940000,85.17543649673462,10252.974628925323,53.542255414649844,52.08831202983856,0.0
9/20,8/20,9450,945000,88.3806164264679,10182.96603679657,57.82480313628912,55.37297027744353,0.0
9/20,9/20,9500,950000,85.87589478492737,10036.870989322662,57.58944442868233,54.30752442590892,0.0
9/20,10/20,9550,955000,86.37968015670776,10075.033410549164,56.54895803704858,58.215738197788596,0.0
9/20,11/20,9600,960000,85.09531712532043,10094.682123661041,56.94738229364157,54.96483880095184,0.0
9/20,12/20,9650,965000,86.64207434654236,9965.474492073059,56.86098153144121,57.73677077703178,0.0
9/20,13/20,9700,970000,88.64167618751526,9944.724665164948,56.047447830438614,56.790797013789415,0.0
9/20,14/20,9750,975000,85.43634223937988,9977.056733608246,57.13250258937478,57.19729301147163,0.0
9/20,15/20,9800,980000,84.0834436416626,9918.647233009338,56.18464379385114,56.53413471952081,0.0
9/20,16/20,9850,985000,85.31557583808899,9876.523138999939,53.23528091236949,52.74421916902065,0.0
9/20,17/20,9900,990000,45877.07520246506,9872.811473369598,52.46198246628046,49.88372237235308,0.0
9/20,18/20,9950,995000,84.40246295928955,9874.034163475037,51.31677421182394,48.53842657059431,0.0
9/20,19/20,10000,1000000,86.22904419898987,9918.53605222702,49.70454672910273,44.5883074644953,0.0
10/20,0/20,10050,1005000,85.43779277801514,9916.046978473663,48.90006838738918,43.73755987919867,0.0
10/20,1/20,10100,1010000,83.04201865196228,9886.322176456451,47.67370247468352,43.65703426580876,0.0
10/20,2/20,10150,1015000,83.50667190551758,9921.775096416473,47.57081789523363,44.49329959601164,0.0
10/20,3/20,10200,1020000,83.77894759178162,9944.03912973404,46.845159623771906,42.983902836218476,0.0
10/20,4/20,10250,1025000,81.18819212913513,9932.15671300888,47.350362956523895,42.37646463420242,0.0
10/20,5/20,10300,1030000,82.71413135528564,9951.45636844635,45.49787653423846,44.90997118502855,0.0
10/20,6/20,10350,1035000,83.73687410354614,10061.731066703796,47.11330922879279,40.10015475470573,0.0
10/20,7/20,10400,1040000,81.21419620513916,10102.62417793274,47.11788168735802,43.39528745692223,0.0
10/20,8/20,10450,1045000,86.23648262023926,9968.570956707,47.350721318274736,40.47022015694529,0.0
10/20,9/20,10500,1050000,83.55390524864197,10020.645397663116,47.04925817064941,42.202373288571835,0.0
10/20,10/20,10550,1055000,88.13081932067871,9995.469385623932,48.451129641383886,41.24489335343242,0.0
10/20,11/20,10600,1060000,85.1735565662384,10030.349044799805,48.492451606318355,41.12866742443293,0.0
10/20,12/20,10650,1065000,88.16040778160095,10019.57355928421,47.7291833627969,41.224541078321636,0.0
10/20,13/20,10700,1070000,88.29299712181091,10037.732727527618,48.92042769305408,40.92124336399138,0.0
10/20,14/20,10750,1075000,87.34611296653748,10002.853753566742,49.75820604711771,41.55310492962599,0.0
10/20,15/20,10800,1080000,87.03268098831177,9983.91454076767,48.15049249865115,39.48353541363031,0.0
10/20,16/20,10850,1085000,89.12411665916443,9990.279024600983,47.521687084808946,39.99781808163971,0.0
10/20,17/20,10900,1090000,90.22784781455994,9993.264581680298,48.71438052505255,41.02480231411755,0.0
10/20,18/20,10950,1095000,86.81763887405396,9963.4109749794,48.012878853827715,38.51664494071156,0.0
10/20,19/20,11000,1100000,90.073002576828,10079.545889377594,47.64613479375839,38.839991269633174,0.0
11/20,0/20,11050,1105000,88.13657355308533,10091.921968460083,47.92120287567377,37.21074182819575,0.0
11/20,1/20,11100,1110000,86.86632084846497,10062.55831861496,47.8488379009068,37.40113330818713,0.0
11/20,2/20,11150,1115000,89.1841356754303,10140.318800449371,47.112305141985416,35.142889195121825,0.0
11/20,3/20,11200,1120000,85.76779794692993,10106.326641082764,48.10695904493332,45.046503342688084,0.0
11/20,4/20,11250,1125000,90.73730421066284,10120.50100183487,48.66737208329141,38.39660149440169,0.0
11/20,5/20,11300,1130000,88.95668482780457,10174.690876960754,48.787185560911894,34.97623449843377,0.0
11/20,6/20,11350,1135000,89.57499766349792,10182.44041967392,48.05157769471407,35.36138316709548,0.0
11/20,7/20,11400,1140000,86.99121308326721,10182.971004486084,47.444342298433185,41.01199733559042,0.0
11/20,8/20,11450,1145000,87.71710920333862,10206.51493883133,47.92116847448051,39.809860666282475,0.0
11/20,9/20,11500,1150000,86.8381016254425,10184.983757019043,47.547058183699846,33.862845717929304,0.0
11/20,10/20,11550,1155000,95.33437991142273,10239.121222019196,46.82285144738853,34.06007640622556,0.0
11/20,11/20,11600,1160000,86.16732358932495,10256.609016418457,47.56368391960859,36.86055884882808,0.0
11/20,12/20,11650,1165000,85.80821323394775,10257.71425485611,47.309543488547206,33.865534875541925,0.0
11/20,13/20,11700,1170000,85.8142249584198,10294.812679767609,47.11404190026224,33.180463548749685,0.0
11/20,14/20,11750,1175000,86.9862630367279,10354.962121486664,47.421552546322346,33.49278154131025,0.0
11/20,15/20,11800,1180000,86.89612221717834,10350.741645336151,48.03046711720526,32.92668970208615,0.0
11/20,16/20,11850,1185000,85.72729635238647,10358.854754447937,47.842414224520326,34.01342600490898,0.0
11/20,17/20,11900,1190000,84.92635846138,10326.862379550934,47.41366068646312,32.540709055028856,0.0
11/20,18/20,11950,1195000,84.27546572685242,10289.854500293732,46.40311290323734,34.21916851401329,0.0
11/20,19/20,12000,1200000,85.9968192577362,10242.929346084595,46.04620765335858,33.52869991771877,0.0
12/20,0/20,12050,1205000,83.9397828578949,10302.6782579422,47.44348336569965,31.30103231407702,0.0
12/20,1/20,12100,1210000,86.11560916900635,10339.064071655273,45.91522277146578,31.712775762192905,0.0
12/20,2/20,12150,1215000,88.30203700065613,10291.065192699432,44.88032979518175,36.30372702609748,0.0
12/20,3/20,12200,1220000,88.5552167892456,10313.484070301056,46.17983720637858,31.704491063021123,0.0
12/20,4/20,12250,1225000,85.24541115760803,10323.315400123596,47.0314698908478,32.79384597670287,0.0
12/20,5/20,12300,1230000,84.24047303199768,10343.638747692108,48.59989547356963,30.99393821693957,0.0
12/20,6/20,12350,1235000,85.29422545433044,10272.959131717682,48.698874002322555,32.54324298352003,0.0
12/20,7/20,12400,1240000,86.80572128295898,10273.874872207642,47.89416312240064,32.95325131341815,0.0
12/20,8/20,12450,1245000,84.74785423278809,10325.571807861328,47.68005822971463,32.696279630064964,0.0
12/20,9/20,12500,1250000,86.13365817070007,10368.917420864105,47.079701606184244,31.42479257658124,0.0
12/20,10/20,12550,1255000,85.64570355415344,10448.924978733063,47.84109007567167,31.16266435571015,0.0
12/20,11/20,12600,1260000,82.97726583480835,10335.865510463715,47.861664436757565,33.94958740193397,0.0
12/20,12/20,12650,1265000,87.08949112892151,10315.331615447998,47.81070126593113,33.30342724174261,0.0
12/20,13/20,12700,1270000,85.24118733406067,10380.622957229614,47.82837420888245,34.64504964090884,0.0
12/20,14/20,12750,1275000,83.57531666755676,10402.526343345642,47.81885217316449,31.42273593507707,0.0
12/20,15/20,12800,1280000,85.1895318031311,10408.358470916748,46.952819868922234,29.169277232140303,0.0
12/20,16/20,12850,1285000,85.14146780967712,10360.561651706696,47.0820475704968,29.104880690574646,0.0
12/20,17/20,12900,1290000,81.11434888839722,10385.496224880219,46.847791992127895,30.306566522456706,0.0
12/20,18/20,12950,1295000,82.83902621269226,10408.847206115723,47.587903659790754,29.437389456667006,0.0
12/20,19/20,13000,1300000,83.40562915802002,10437.803391456604,46.47738102078438,30.354049426037818,0.0
13/20,0/20,13050,1305000,84.23893976211548,10380.8071641922,46.5498997438699,30.202516951598227,0.0
13/20,1/20,13100,1310000,86.22355103492737,10435.156650543213,46.30958862602711,30.35936381202191,0.0
13/20,2/20,13150,1315000,85.3962733745575,10427.867987632751,47.85850742459297,30.25140936113894,0.0
13/20,3/20,13200,1320000,81.85452008247375,10391.942468643188,46.20962130650878,30.369391517713666,0.0
13/20,4/20,13250,1325000,81.82615566253662,10449.445589065552,46.390859512612224,29.68669754639268,0.0
13/20,5/20,13300,1330000,83.59452843666077,10438.976434230804,47.01011708378792,29.846958389505744,0.0
13/20,6/20,13350,1335000,82.87547993659973,10454.665843009949,47.504259545356035,33.1214006235823,0.0
13/20,7/20,13400,1340000,81.4816997051239,10340.468759536743,46.390574004501104,31.131901735905558,0.0
13/20,8/20,13450,1345000,84.1208610534668,10357.407856941223,47.443319246172905,30.917486836668104,0.0
13/20,9/20,13500,1350000,81.08554816246033,10438.744064807892,47.12930966168642,30.059095832519233,0.0
13/20,10/20,13550,1355000,83.67595887184143,10415.07842540741,46.88991254940629,28.26575001794845,0.0
13/20,11/20,13600,1360000,83.23436212539673,10390.253094673157,47.191486375406384,30.256662236060947,0.0
13/20,12/20,13650,1365000,84.98583102226257,10390.83728837967,47.238397754728794,28.630939421243966,0.0
13/20,13/20,13700,1370000,82.9257504940033,10451.664878368378,47.75523599795997,32.55355248041451,0.0
