Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
5/20,6/20,5350,535000,72.90383553504944,160.5122061818838,6641.9478878974915,411.3446782231331,0.63
5/20,7/20,5400,540000,71.98449397087097,160.99870611727238,6650.367580413818,424.38941572606564,0.58
5/20,8/20,5450,545000,75.71995282173157,162.35929468274117,6726.210522174835,388.96002608537674,0.59
5/20,9/20,5500,550000,74.33058190345764,164.11590060591698,6750.430529117584,386.0678768455982,0.63
5/20,10/20,5550,555000,73.71416854858398,166.273368999362,6825.727037906647,408.7147085368633,0.57
5/20,11/20,5600,560000,75.85132551193237,165.2590148150921,6874.410461425781,403.3828622549772,0.75
5/20,12/20,5650,565000,77.62384462356567,168.93680922687054,6880.632984638214,410.1206707507372,0.64
5/20,13/20,5700,570000,76.11869025230408,170.28695392608643,6925.409445762634,406.53318187594414,0.63
5/20,14/20,5750,575000,76.40630102157593,168.68338979780674,6906.535228729248,387.1414025723934,0.47
5/20,15/20,5800,580000,76.20794630050659,170.39777432382107,6943.949919223785,374.6777642965317,0.56
5/20,16/20,5850,585000,76.06624054908752,170.5340058505535,6977.478886127472,374.68308714032173,0.82
5/20,17/20,5900,590000,76.38286018371582,170.16131268441677,6985.3357520103455,350.5429158061743,0.74
5/20,18/20,5950,595000,77.68573665618896,168.88928386569023,6978.166038990021,392.8082619905472,0.57
5/20,19/20,6000,600000,77.40159821510315,168.36580964922905,7045.568862438202,384.36006227880716,0.68
6/20,0/20,6050,605000,76.81544589996338,170.25199453532696,7054.077791690826,349.7988236024976,0.76
6/20,1/20,6100,610000,76.31466770172119,168.240739479661,7075.904805183411,367.746617808938,0.33
6/20,2/20,6150,615000,77.62906575202942,170.53818267583847,7095.506425857544,337.3591658398509,0.76
6/20,3/20,6200,620000,76.70302939414978,170.35904636979103,7079.897920131683,319.6382802724838,0.76
6/20,4/20,6250,625000,77.69056582450867,174.58985209465027,7120.6372628211975,374.6936364620924,0.61
6/20,5/20,6300,630000,76.7803246974945,172.53250665962696,7127.7258586883545,374.9538015425205,0.68
6/20,6/20,6350,635000,77.4541506767273,172.16571974754333,7143.013098239899,400.9524934589863,0.6
6/20,7/20,6400,640000,77.43446230888367,170.2120461910963,7156.788430690765,403.9875927269459,0.72
6/20,8/20,6450,645000,78.63206481933594,170.82959946990013,7177.62230348587,423.64651161432266,0.82
6/20,9/20,6500,650000,76.8492739200592,170.381426602602,7192.888153553009,366.57921101152897,0.58
6/20,10/20,6550,655000,78.95857000350952,170.33205217123032,7237.1464648246765,387.7356825619936,0.48
6/20,11/20,6600,660000,76.81308197975159,171.11147098243237,7261.371376037598,352.11386804282665,0.76
6/20,12/20,6650,665000,76.71047115325928,172.0932899415493,7274.969380378723,377.48783607035875,0.63
6/20,13/20,6700,670000,76.63969540596008,174.7010923177004,7254.399184703827,358.97366432100534,0.61
6/20,14/20,6750,675000,78.58025789260864,172.27904511988163,7250.754359722137,374.9121915847063,0.73
6/20,15/20,6800,680000,78.04597210884094,171.59560909867287,7251.066359043121,348.86326556652784,0.69
6/20,16/20,6850,685000,77.12361812591553,175.44338557124138,7275.023102760315,380.53497083485126,0.7
6/20,17/20,6900,690000,77.19380331039429,173.73316617310047,7272.290784835815,357.2400175407529,0.68
6/20,18/20,6950,695000,77.2627809047699,172.70497074723244,7286.862808227539,376.3692243024707,0.61
6/20,19/20,7000,700000,77.43946981430054,173.20118452608585,7270.468290805817,356.91633155196905,0.63
7/20,0/20,7050,705000,78.01885080337524,172.33497393131256,7277.146310329437,359.8470685854554,0.52
7/20,1/20,7100,710000,77.72366881370544,172.1635940670967,7286.957407474518,343.65569034963846,0.84
7/20,2/20,7150,715000,76.99171662330627,171.89945451915264,7318.912304878235,344.27322585880756,0.61
7/20,3/20,7200,720000,78.48542666435242,174.4360063970089,7284.256214141846,357.8211198672652,0.86
7/20,4/20,7250,725000,78.78227972984314,172.62333291769028,7279.271240711212,349.45916733145714,0.77
7/20,5/20,7300,730000,80.63250827789307,171.1193931400776,7324.663432598114,334.7984651699662,0.83
7/20,6/20,7350,735000,78.20636081695557,173.37515473365784,7323.394728183746,319.7467093914747,0.83
7/20,7/20,7400,740000,79.24957251548767,172.46437160670757,7329.909490585327,332.0011754781008,0.78
7/20,8/20,7450,745000,78.46752595901489,173.19411897659302,7282.991049289703,303.7476822063327,0.84
7/20,9/20,7500,750000,77.37910985946655,171.06477354466915,7324.9813232421875,325.62321531772614,0.83
7/20,10/20,7550,755000,77.10517406463623,171.5722248852253,7323.035414218903,337.1909676939249,0.83
7/20,11/20,7600,760000,79.24492835998535,172.6719186604023,7327.490098953247,306.3887688294053,0.77
7/20,12/20,7650,765000,77.11944508552551,174.29699267446995,7334.041483879089,325.0102657750249,0.87
7/20,13/20,7700,770000,78.63907098770142,173.2774105221033,7358.488173007965,319.57284930348396,0.8
7/20,14/20,7750,775000,78.52148771286011,173.35239399969578,7368.150297641754,313.55523212999105,0.71
7/20,15/20,7800,780000,80.11310958862305,172.23409290611744,7419.032916545868,347.78404001891613,0.82
7/20,16/20,7850,785000,78.34753036499023,174.4456323981285,7377.858622550964,312.6295871809125,0.87
7/20,17/20,7900,790000,76.72146129608154,171.68879282474518,7395.635904312134,340.2982161641121,0.87
7/20,18/20,7950,795000,76.8268392086029,173.26934188604355,7396.192380428314,315.2902244105935,0.78
7/20,19/20,8000,800000,79.88009810447693,171.99375005066395,7372.0487995147705,294.27938494831324,0.76
8/20,0/20,8050,805000,80.07767605781555,171.04739686846733,7397.312376976013,324.01819053292274,0.64
8/20,1/20,8100,810000,80.44621062278748,169.56914331018925,7460.437450885773,312.18091005831957,0.73
8/20,2/20,8150,815000,77.83275079727173,172.2171252667904,7442.0350522994995,316.50579234212637,0.87
8/20,3/20,8200,820000,78.68976354598999,172.77669875323772,7428.929463863373,308.72604759037495,0.74
8/20,4/20,8250,825000,82.26177215576172,172.9146542698145,7441.794236660004,335.1606091186404,0.67
8/20,5/20,8300,830000,81.60629439353943,170.8920141607523,7479.949685096741,337.66138937324286,0.78
8/20,6/20,8350,835000,81.69058322906494,173.57973404228687,7508.2059507369995,328.917985714972,0.9
8/20,7/20,8400,840000,81.45342540740967,174.18041355907917,7461.711883544922,321.8430522456765,0.93
8/20,8/20,8450,845000,83.41132593154907,174.78195343911648,7428.710513591766,304.4113485440612,0.79
8/20,9/20,8500,850000,81.42172837257385,174.64144004881382,7429.872944831848,320.75452721863985,0.64
8/20,10/20,8550,855000,78.00887870788574,173.20937967300415,7442.321227550507,324.8950414210558,0.86
8/20,11/20,8600,860000,78.3236882686615,175.65025950968266,7497.756757736206,305.64142179489136,0.86
8/20,12/20,8650,865000,79.55412077903748,175.56864443421364,7456.86493730545,298.9476553723216,0.78
8/20,13/20,8700,870000,78.95488023757935,173.19378605484962,7464.551152229309,274.96576354652643,0.88
8/20,14/20,8750,875000,79.20701098442078,173.51819883286953,7448.872456550598,301.65652979165316,0.86
8/20,15/20,8800,880000,77.80404114723206,175.66415157914162,7444.340995788574,301.9755500629544,0.87
8/20,16/20,8850,885000,79.34539103507996,175.79685382544994,7454.730083465576,277.4467290043831,0.82
8/20,17/20,8900,890000,78.39266848564148,176.0385416150093,7425.791998386383,287.4316245764494,0.94
8/20,18/20,8950,895000,77.57027769088745,172.36677868664265,7443.13772726059,292.16257371008396,0.84
8/20,19/20,9000,900000,78.86955547332764,175.42080026865005,7462.556138515472,281.06483409553766,0.86
9/20,0/20,9050,905000,78.39611148834229,175.67739942669868,7465.021203517914,289.43247259408236,0.87
9/20,1/20,9100,910000,77.40504574775696,177.40749298036098,7432.612557888031,278.32147783041,0.64
9/20,2/20,9150,915000,79.0352840423584,175.60520324110985,7438.8312129974365,257.71739066392183,0.85
9/20,3/20,9200,920000,77.8054621219635,174.95597431063652,7439.216018676758,277.6403081342578,0.94
9/20,4/20,9250,925000,79.71095681190491,175.57334519922733,7447.535572528839,281.59064476192,0.93
9/20,5/20,9300,930000,79.3754448890686,172.23924504220486,7461.116339683533,276.18543296307325,0.93
9/20,6/20,9350,935000,77.89140558242798,174.84718115627766,7503.435429573059,269.8854708597064,0.85
9/20,7/20,9400,940000,78.8734221458435,171.53466247022152,7501.8100419044495,274.9248876348138,0.82
9/20,8/20,9450,945000,79.75684762001038,170.1021904051304,7513.91454410553,274.9966720417142,0.85
9/20,9/20,9500,950000,77.7678632736206,172.4031598865986,7558.102524757385,301.41236309707165,0.79
9/20,10/20,9550,955000,77.7615647315979,174.48148475587368,7533.655219078064,294.4615765810013,0.91
9/20,11/20,9600,960000,79.1566994190216,174.30736334621906,7540.914190769196,274.90562127530575,0.73
9/20,12/20,9650,965000,77.22630786895752,175.4628577977419,7559.217353820801,310.41529420763254,0.87
9/20,13/20,9700,970000,77.77098369598389,175.39482003450394,7548.097475528717,292.3952615261078,0.92
9/20,14/20,9750,975000,77.3703875541687,175.14253188669682,7528.46838092804,313.4726044908166,0.81
