Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
8/20,8/20,8450,845000,81.26613593101501,95.79699801653624,2464.01737844944,351.09000707417727,0.0
8/20,9/20,8500,850000,82.50943446159363,96.37347292900085,2500.7158600091934,369.4922056272626,0.0
8/20,10/20,8550,855000,80.78040194511414,95.56217258423567,2477.104373574257,365.4514729306102,0.0
8/20,11/20,8600,860000,79.20858836174011,93.8270196467638,2524.092700481415,356.2232008650899,0.0
8/20,12/20,8650,865000,78.16681218147278,94.36207610368729,2506.769297480583,347.9854151457548,0.0
8/20,13/20,8700,870000,78.44792199134827,94.31480990350246,2523.423157453537,372.8744740113616,0.0
8/20,14/20,8750,875000,80.81512832641602,95.91348759829998,2523.1294887065887,338.367418974638,0.0
8/20,15/20,8800,880000,76.53550601005554,93.60440957546234,2523.2956869602203,359.5220718756318,0.0
8/20,16/20,8850,885000,81.72092485427856,94.52487613633275,2504.873058795929,364.2270570322871,0.0
8/20,17/20,8900,890000,81.23081684112549,95.55507002025843,2506.1924275159836,419.68849965184927,0.0
8/20,18/20,8950,895000,82.03773260116577,94.82886458188295,2509.3735122680664,396.84906931966543,0.0
8/20,19/20,9000,900000,83.74213361740112,95.14673885703087,2483.572630405426,416.1037601828575,0.0
9/20,0/20,9050,905000,84.06838536262512,95.06492399424314,2500.248145222664,409.81660656630993,0.0
9/20,1/20,9100,910000,80.08767580986023,92.98727735877037,2497.249085664749,378.25103329122066,0.0
9/20,2/20,9150,915000,79.6169843673706,92.66261683404446,2465.08919775486,359.61109990626574,0.0
9/20,3/20,9200,920000,80.54309701919556,94.81298065930605,2458.7029336690903,372.6239826530218,0.0
9/20,4/20,9250,925000,80.76664781570435,97.4209092259407,2487.9961564540863,364.18001764267683,0.0
9/20,5/20,9300,930000,81.1042308807373,95.8257997110486,2479.386251091957,360.1143726706505,0.0
9/20,6/20,9350,935000,82.04964208602905,97.0592514872551,2480.209442138672,346.5778957903385,0.0
9/20,7/20,9400,940000,81.33412909507751,96.4719534739852,2432.962138772011,362.63725593686104,0.0
9/20,8/20,9450,945000,82.73341774940491,96.01216996461153,2436.0083082914352,336.37073984742165,0.0
9/20,9/20,9500,950000,80.0954065322876,96.43476530909538,2412.473742723465,361.40210907161236,0.0
9/20,10/20,9550,955000,79.21476769447327,94.93740827590227,2420.588615298271,351.1637791991234,0.0
9/20,11/20,9600,960000,78.50105690956116,93.62479957193136,2455.0459389686584,363.9014495834708,0.0
9/20,12/20,9650,965000,78.35844135284424,93.22907274216413,2463.8040885925293,364.35013119876385,0.0
9/20,13/20,9700,970000,77.37279915809631,93.68981912732124,2458.7984840869904,392.3983891531825,0.0
9/20,14/20,9750,975000,80.57983732223511,94.21491389349103,2451.384563088417,357.39384263008833,0.0
9/20,15/20,9800,980000,78.51198959350586,93.4931308105588,2467.7480241060257,337.8216158822179,0.0
9/20,16/20,9850,985000,84.26929068565369,94.48302951455116,2464.533372759819,356.37924125790596,0.0
9/20,17/20,9900,990000,86.296222448349,93.84800690412521,2473.912451028824,404.7636526748538,0.0
9/20,18/20,9950,995000,78.87471079826355,93.34317975491285,2464.281517982483,358.33742659538984,0.0
9/20,19/20,10000,1000000,81.46852922439575,93.73604808747768,2489.570083498955,366.87211740761995,0.0
10/20,0/20,10050,1005000,81.77791595458984,91.85203142091632,2483.7562695741653,362.57938396930695,0.0
10/20,1/20,10100,1010000,83.39949464797974,95.00822588056326,2447.528027534485,356.0195262208581,0.0
10/20,2/20,10150,1015000,82.71723222732544,93.18546234816313,2424.9507709741592,342.145432472229,0.0
10/20,3/20,10200,1020000,86.7764048576355,92.95452231168747,2443.7420548200607,401.0055916905403,0.0
10/20,4/20,10250,1025000,85.57008051872253,92.43977885693312,2427.8981363773346,364.1357571259141,0.0
10/20,5/20,10300,1030000,85.26326179504395,93.42669934779406,2441.0565041303635,375.2946152314544,0.0
10/20,6/20,10350,1035000,84.87889218330383,91.5493957772851,2442.355472922325,403.48344465345144,0.0
10/20,7/20,10400,1040000,79.72238159179688,92.08378905802965,2447.9674557447433,403.9963165000081,0.0
10/20,8/20,10450,1045000,80.99657416343689,93.31736060231924,2440.0522545576096,362.52163556963205,0.0
10/20,9/20,10500,1050000,80.48268413543701,94.7547772936523,2454.909023284912,378.8682667389512,0.0
