Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
9/20,5/20,9300,930000,68.00013589859009,163.87582048773766,5003.418055534363,542.3437160998583,0.99
9/20,6/20,9350,935000,68.8519880771637,164.9033378213644,5005.519357204437,543.8052728772163,0.97
9/20,7/20,9400,940000,71.23286437988281,163.15145974606276,4994.880186319351,561.271753564477,0.95
9/20,8/20,9450,945000,70.142258644104,162.054423853755,4959.6958129405975,539.1012709885836,0.91
9/20,9/20,9500,950000,68.50890040397644,159.65675996243954,5005.569052457809,583.7374768555164,0.88
9/20,10/20,9550,955000,70.97326564788818,158.74880623817444,4971.809462547302,517.1793693751097,0.88
9/20,11/20,9600,960000,69.444659948349,158.75416687130928,5017.656472682953,540.3738002479076,0.96
9/20,12/20,9650,965000,68.86602830886841,159.49811731278896,5066.799511671066,596.5306843519211,0.97
9/20,13/20,9700,970000,68.8166811466217,162.09957912564278,5066.03600859642,605.9341479092836,0.89
9/20,14/20,9750,975000,71.27259182929993,160.57867784798145,5087.519187927246,526.1391299217939,0.99
9/20,15/20,9800,980000,66.04275584220886,161.67163223028183,5022.146401882172,544.2522430568933,0.97
9/20,16/20,9850,985000,63.835171937942505,160.0288543999195,5085.496624708176,573.9629317373037,0.95
9/20,17/20,9900,990000,67.06491780281067,160.88376677781343,5080.226807594299,546.6134213507175,1.0
9/20,18/20,9950,995000,64.46531510353088,163.67365908622742,5033.018234968185,520.0169711112976,0.85
9/20,19/20,10000,1000000,64.12697386741638,163.61258122324944,5019.038813114166,563.0542743951082,0.97
10/20,0/20,10050,1005000,68.32932591438293,166.30073575675488,5019.609974861145,583.6629815846682,0.96
10/20,1/20,10100,1010000,63.1869580745697,162.03364165127277,5029.959360122681,562.6535934060812,0.97
10/20,2/20,10150,1015000,67.43496608734131,161.20765075087547,5071.624156475067,564.1516415625811,0.98
10/20,3/20,10200,1020000,68.50184369087219,162.1340109705925,5034.235459089279,544.2947861850262,1.0
10/20,4/20,10250,1025000,62.69500994682312,164.57964465022087,5056.831022262573,525.848562091589,0.97
10/20,5/20,10300,1030000,65.3113694190979,164.9257609397173,5005.137046575546,553.6607575118542,0.93
10/20,6/20,10350,1035000,68.32817697525024,160.59548231959343,5041.9417951107025,540.7882110029459,0.97
10/20,7/20,10400,1040000,63.00694823265076,160.18491061031818,5078.26793885231,529.5789014697075,0.99
10/20,8/20,10450,1045000,64.84018754959106,159.61115358769894,5095.451703548431,558.9413002431393,0.98
10/20,9/20,10500,1050000,69.99395179748535,164.6502309590578,5076.601796865463,526.5676517635584,1.0
10/20,10/20,10550,1055000,64.66932010650635,166.352500975132,5057.308450937271,528.81911675632,0.95
10/20,11/20,10600,1060000,62.37324285507202,164.40947449207306,5042.046790361404,540.6116680651903,0.98
10/20,12/20,10650,1065000,69.27041244506836,167.76573519408703,5055.553658246994,525.0934521257877,0.89
10/20,13/20,10700,1070000,66.82734608650208,165.60346095263958,5008.194508552551,519.291598752141,0.98
10/20,14/20,10750,1075000,61.265732765197754,166.20770886540413,5009.572420120239,495.5415855497122,0.97
10/20,15/20,10800,1080000,67.67235445976257,163.61965487897396,5018.221022605896,515.6714775264263,1.0
10/20,16/20,10850,1085000,66.76914715766907,164.86052499711514,4990.630116224289,544.3261793851852,0.99
10/20,17/20,10900,1090000,62.88451862335205,165.31612567603588,5013.68919801712,545.242583990097,1.0
10/20,18/20,10950,1095000,66.64714360237122,162.7324092835188,5033.435811758041,546.7564633339643,0.98
10/20,19/20,11000,1100000,68.9036009311676,162.7787787616253,4991.324111223221,511.1530660688877,1.0
11/20,0/20,11050,1105000,61.73175072669983,164.27357690036297,5019.521608114243,509.99123042821884,1.0
11/20,1/20,11100,1110000,66.74493646621704,162.83231504261494,5015.023365497589,499.8179583847523,0.98
