Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
10/20,0/20,10050,1005000,78.21971654891968,271.23533070087433,177.36082391440868,7317.83732175827,0.85
10/20,1/20,10100,1010000,71.4609694480896,287.12927907705307,176.81708090007305,7348.437514305115,0.86
10/20,2/20,10150,1015000,74.05212712287903,300.0944517403841,176.3318215161562,7301.7035455703735,0.93
10/20,3/20,10200,1020000,77.85312485694885,305.3884918317199,176.72603884339333,7364.490263462067,0.92
10/20,4/20,10250,1025000,72.6584689617157,316.61213690787554,173.9161779731512,7344.316773414612,0.82
10/20,5/20,10300,1030000,77.6723165512085,288.5155221223831,176.90572498738766,7352.983711242676,0.72
10/20,6/20,10350,1035000,75.20706844329834,277.6921177431941,176.4946058243513,7328.521967411041,0.83
10/20,7/20,10400,1040000,73.47268223762512,289.9221918657422,177.92174771428108,7364.5689907073975,0.9
10/20,8/20,10450,1045000,77.97326374053955,305.0610140711069,178.83502221107483,7378.317864894867,0.79
10/20,9/20,10500,1050000,73.59706354141235,309.2283444106579,177.48102417588234,7360.083897590637,0.95
10/20,10/20,10550,1055000,72.0493483543396,288.8110218644142,176.51072281599045,7326.196650505066,0.86
10/20,11/20,10600,1060000,77.21631336212158,298.6874165683985,177.46543562412262,7351.423058509827,0.93
10/20,12/20,10650,1065000,71.81237769126892,294.90650214999914,176.43829528987408,7400.012701511383,0.88
10/20,13/20,10700,1070000,73.36924314498901,297.03533210605383,176.06184954941273,7419.088716506958,0.85
10/20,14/20,10750,1075000,77.20501065254211,284.44519598037004,179.50300320982933,7409.559567451477,0.85
10/20,15/20,10800,1080000,72.11397457122803,268.2814309448004,176.70996372401714,7449.863917350769,0.95
10/20,16/20,10850,1085000,74.49807333946228,299.7060299515724,176.40418227016926,7425.69296503067,0.72
10/20,17/20,10900,1090000,76.19583559036255,274.4980520233512,177.81529055535793,7476.30171251297,0.95
10/20,18/20,10950,1095000,73.11253833770752,304.89514047652483,177.1526412665844,7468.394246101379,0.96
10/20,19/20,11000,1100000,74.14124608039856,276.6921106353402,175.05892112851143,7484.78400850296,0.86
11/20,0/20,11050,1105000,75.41130256652832,321.4356324225664,174.0035130828619,7538.884475231171,0.83
11/20,1/20,11100,1110000,72.19001054763794,289.8173235654831,176.43587735295296,7514.07240486145,0.88
11/20,2/20,11150,1115000,76.73154401779175,297.49064280092716,179.02141152322292,7528.36092042923,0.94
11/20,3/20,11200,1120000,73.64660668373108,288.23571253567934,179.55932338535786,7534.1191329956055,0.92
11/20,4/20,11250,1125000,71.29423451423645,302.96115385740995,176.50377237796783,7508.065284252167,0.92
11/20,5/20,11300,1130000,78.32026720046997,299.1728535667062,177.11549581587315,7518.6783747673035,0.93
11/20,6/20,11350,1135000,73.07526755332947,271.0110626965761,177.21226461231709,7504.213174343109,0.89
11/20,7/20,11400,1140000,73.79565978050232,267.68862913548946,178.39406131207943,7524.724352836609,0.82
11/20,8/20,11450,1145000,78.35798954963684,266.97171733528376,178.2473569214344,7529.993463039398,0.89
11/20,9/20,11500,1150000,73.97871851921082,263.8051525428891,179.87805566191673,7558.548490524292,0.9
11/20,10/20,11550,1155000,72.40072774887085,260.55668173730373,179.19235879182816,7543.7220287323,0.91
11/20,11/20,11600,1160000,79.09026408195496,279.3477441072464,177.4951320439577,7565.670102596283,0.86
11/20,12/20,11650,1165000,74.0537497997284,274.27285159379244,177.43340100347996,7557.094549655914,0.84
11/20,13/20,11700,1170000,74.17846608161926,256.1698341667652,179.2958815842867,7530.916021823883,0.88
11/20,14/20,11750,1175000,77.1076250076294,277.3732025399804,178.84165392816067,7537.036784172058,0.88
11/20,15/20,11800,1180000,72.95829963684082,260.02810277044773,179.61058554053307,7543.365691661835,0.84
11/20,16/20,11850,1185000,74.56872916221619,275.10621277987957,176.59705950319767,7560.272589206696,0.92
11/20,17/20,11900,1190000,75.44861102104187,259.31195472180843,180.9304814785719,7578.997426986694,0.88
11/20,18/20,11950,1195000,72.39737200737,240.90945280343294,180.2841982394457,7652.947903633118,0.86
11/20,19/20,12000,1200000,76.06541585922241,247.91367425769567,178.08598579466343,7636.551416397095,0.88
12/20,0/20,12050,1205000,75.13309121131897,278.5913080573082,178.04136726260185,7614.741048812866,0.84
12/20,1/20,12100,1210000,72.37255382537842,289.85073927789927,176.64584317803383,7607.395317554474,0.9
12/20,2/20,12150,1215000,75.80770945549011,295.56840481609106,177.43253801763058,7702.644738674164,0.95
12/20,3/20,12200,1220000,74.02214121818542,283.8313173726201,179.68610061705112,7709.565145969391,0.89
12/20,4/20,12250,1225000,74.81921339035034,306.36106572300196,176.72012731432915,7700.396375656128,0.93
12/20,5/20,12300,1230000,77.72198128700256,273.99828438460827,177.76031114161015,7695.804298400879,0.89
