Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
9/20,11/20,9600,960000,64.73581671714783,326.8355400264263,178.53439770638943,7597.3892340660095,0.94
9/20,12/20,9650,965000,69.2579243183136,348.17838728427887,174.31844022870064,7602.393353939056,0.85
9/20,13/20,9700,970000,64.69665932655334,321.4486163407564,174.04144217073917,7588.473711967468,0.77
9/20,14/20,9750,975000,63.16954827308655,331.697039604187,177.5852454006672,7576.333778858185,0.78
9/20,15/20,9800,980000,69.41951394081116,328.27271927148104,176.47468231618404,7579.370090007782,0.84
9/20,16/20,9850,985000,64.24135708808899,334.78743986040354,174.64588548243046,7600.887093067169,0.84
9/20,17/20,9900,990000,63.80460858345032,288.474384136498,176.6170360594988,7577.179765701294,0.86
9/20,18/20,9950,995000,70.41899847984314,297.593895457685,176.26810479164124,7586.437634944916,0.75
9/20,19/20,10000,1000000,63.66202187538147,278.84644354879856,175.909571737051,7571.589755535126,0.81
10/20,0/20,10050,1005000,66.380859375,302.0751755461097,174.50881576538086,7603.936170578003,0.79
10/20,1/20,10100,1010000,68.77814483642578,315.16788256913424,176.15440067648888,7610.512463092804,0.78
10/20,2/20,10150,1015000,64.5269570350647,320.4214013591409,178.2753672450781,7582.615110874176,0.9
10/20,3/20,10200,1020000,67.14171123504639,287.3333321213722,179.26927642524242,7573.111883163452,0.85
10/20,4/20,10250,1025000,66.0511863231659,318.3420196697116,182.19698935747147,7540.552352428436,0.79
10/20,5/20,10300,1030000,63.88479471206665,277.0792646408081,184.23886965215206,7548.185941696167,0.91
10/20,6/20,10350,1035000,69.30496764183044,286.16158110648394,177.88837559521198,7512.690238952637,0.89
10/20,7/20,10400,1040000,64.72254180908203,273.28815288841724,177.0014641880989,7494.893199920654,0.92
10/20,8/20,10450,1045000,64.21905755996704,301.3170060366392,177.58223071694374,7544.455958366394,0.89
10/20,9/20,10500,1050000,69.73225426673889,290.73999904096127,178.95895329117775,7522.465314865112,0.91
10/20,10/20,10550,1055000,64.00603723526001,300.43097461760044,176.4590268880129,7529.950158119202,0.75
10/20,11/20,10600,1060000,64.81943464279175,301.8907823115587,178.6864891499281,7530.5831871032715,0.91
10/20,12/20,10650,1065000,68.99660420417786,274.11821583658457,178.71646270155907,7512.523530483246,0.93
10/20,13/20,10700,1070000,64.56150364875793,294.95334313064814,177.26737429201603,7562.1824316978455,0.85
10/20,14/20,10750,1075000,66.15391659736633,274.5689074397087,179.8947533071041,7544.057895183563,0.87
10/20,15/20,10800,1080000,67.18563556671143,302.0114278420806,180.93854622542858,7594.724412441254,0.82
10/20,16/20,10850,1085000,64.18371105194092,278.7954051271081,180.96332056820393,7575.779263496399,0.87
10/20,17/20,10900,1090000,68.18289279937744,293.75812385976315,182.16987006366253,7597.742121696472,0.87
10/20,18/20,10950,1095000,66.63660740852356,299.3723795711994,180.80548053979874,7566.218205451965,0.85
10/20,19/20,11000,1100000,64.15669441223145,299.9095686227083,179.61104369163513,7638.604335308075,0.87
11/20,0/20,11050,1105000,69.39305281639099,299.13893735408783,180.72627732157707,7593.846360206604,0.88
11/20,1/20,11100,1110000,64.85581254959106,306.5271096006036,180.97887356579304,7603.922344207764,0.89
11/20,2/20,11150,1115000,63.1556830406189,299.2056294083595,180.9469392746687,7670.887701034546,0.89
11/20,3/20,11200,1120000,70.83711886405945,287.6018561422825,179.1550834029913,7630.811023235321,0.83
11/20,4/20,11250,1125000,63.71082425117493,323.1356433033943,181.08649770915508,7660.8143520355225,0.93
11/20,5/20,11300,1130000,65.14927291870117,309.90252804011106,181.30028329789639,7669.715010643005,0.95
11/20,6/20,11350,1135000,68.51122879981995,266.8589598312974,184.55622997879982,7654.995355606079,0.91
