Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
10/20,19/20,11000,1100000,80.23918151855469,88.7351653650403,355.4973283559084,2441.112876176834,0.0
11/20,0/20,11050,1105000,77.03701734542847,87.27799626812339,360.77146551012993,2423.295392036438,0.0
11/20,1/20,11100,1110000,77.23525285720825,86.70709509775043,355.3503501191735,2424.2721794843674,0.0
11/20,2/20,11150,1115000,77.34951210021973,86.50075552240014,348.6291909888387,2421.617823123932,0.0
11/20,3/20,11200,1120000,78.97851371765137,86.10161263495684,335.5600687786937,2429.300997853279,0.0
11/20,4/20,11250,1125000,79.68783903121948,86.21956184506416,320.13771653175354,2457.3422869443893,0.0
11/20,5/20,11300,1130000,77.79541945457458,85.87183878943324,355.17327865213156,2466.24753010273,0.0
11/20,6/20,11350,1135000,77.91322326660156,86.3848429992795,321.6319614648819,2423.8524816036224,0.0
11/20,7/20,11400,1140000,79.11045455932617,85.73526211082935,349.84013793617487,2444.9296172857285,0.0
11/20,8/20,11450,1145000,77.72745776176453,85.89352873340249,346.1799111366272,2457.85485291481,0.0
11/20,9/20,11500,1150000,81.35244965553284,86.35500571131706,367.68384770303965,2469.5616570711136,0.0
11/20,10/20,11550,1155000,76.9763445854187,87.10750594735146,359.48600819706917,2455.3310590982437,0.0
11/20,11/20,11600,1160000,80.32950496673584,86.82856975123286,322.8560630455613,2462.090598464012,0.0
11/20,12/20,11650,1165000,78.36321210861206,86.57760241255164,343.00341342389584,2484.5336006879807,0.0
11/20,13/20,11700,1170000,81.74888467788696,86.8478848002851,360.38195726275444,2494.1183606386185,0.0
11/20,14/20,11750,1175000,76.55781841278076,87.33513951301575,349.6803565174341,2463.215518474579,0.0
11/20,15/20,11800,1180000,75.89103388786316,87.61577522009611,381.2498394623399,2460.5629136562347,0.0
11/20,16/20,11850,1185000,75.18712091445923,88.04457096010447,334.67657179385424,2415.539554476738,0.0
11/20,17/20,11900,1190000,76.56125140190125,87.86447966098785,324.3288309574127,2434.6239084005356,0.0
11/20,18/20,11950,1195000,79.18507361412048,87.45966024324298,333.3269848152995,2422.4311212301254,0.0
11/20,19/20,12000,1200000,79.28427577018738,87.47881104797125,326.8370571807027,2407.5685304403305,0.0
12/20,0/20,12050,1205000,80.67213797569275,84.31702959164977,332.5395797416568,2453.522112727165,0.0
12/20,1/20,12100,1210000,78.39855790138245,85.15599041432142,302.33537889271975,2459.624818444252,0.0
12/20,2/20,12150,1215000,82.1334867477417,86.99213140457869,341.337451428175,2435.554833292961,0.0
12/20,3/20,12200,1220000,80.20102047920227,85.84660893306136,319.6068197861314,2437.045980334282,0.0
12/20,4/20,12250,1225000,77.79490041732788,86.42724422365427,318.4315068125725,2411.1435329914093,0.0
12/20,5/20,12300,1230000,77.42773938179016,86.48246083781123,350.5615996494889,2410.2334048748016,0.0
12/20,6/20,12350,1235000,77.75084972381592,85.19121858105063,356.80289151519537,2408.341475009918,0.0
12/20,7/20,12400,1240000,77.08175349235535,86.33451446890831,355.7616538256407,2411.134929060936,0.0
12/20,8/20,12450,1245000,82.5842661857605,86.10679438337684,355.3961264491081,2425.2750858068466,0.0
12/20,9/20,12500,1250000,79.61728954315186,84.98886896669865,335.5787194520235,2426.0108679533005,0.0
12/20,10/20,12550,1255000,78.37913942337036,84.28057470172644,307.2904956191778,2392.3893023729324,0.0
12/20,11/20,12600,1260000,79.53684949874878,84.76753705367446,305.11790772527456,2403.062169313431,0.0
12/20,12/20,12650,1265000,76.81462407112122,85.16616721451283,293.5040021240711,2439.706312894821,0.0
12/20,13/20,12700,1270000,75.41337490081787,85.89849868416786,356.77787793427706,2413.671792626381,0.0
12/20,14/20,12750,1275000,77.0781102180481,88.14185627177358,336.2301157936454,2399.298586010933,0.0
12/20,15/20,12800,1280000,77.20180821418762,88.49107160419226,324.78100726753473,2418.5854065418243,0.0
12/20,16/20,12850,1285000,77.95492625236511,86.0269334167242,338.93483988940716,2423.8736135959625,0.0
12/20,17/20,12900,1290000,79.07692170143127,85.57357228547335,348.9142889082432,2417.236551642418,0.0
12/20,18/20,12950,1295000,78.4679708480835,83.72907746955752,311.53319934010506,2410.1822489500046,0.0
12/20,19/20,13000,1300000,78.4519350528717,84.19644091650844,333.91236740350723,2430.5576013326645,0.0
13/20,0/20,13050,1305000,79.03793787956238,84.09077979251742,347.1769486516714,2429.661248922348,0.0
13/20,1/20,13100,1310000,80.51291704177856,84.45627700164914,326.70717357844114,2455.535393357277,0.0
13/20,2/20,13150,1315000,77.88923382759094,84.32389558851719,310.1603746265173,2434.652307510376,0.0
13/20,3/20,13200,1320000,78.76087522506714,83.84511394053698,345.0876816287637,2429.2648406028748,0.0
13/20,4/20,13250,1325000,80.63578844070435,81.79035513475537,323.7164199203253,2417.452427625656,0.0
13/20,5/20,13300,1330000,77.33927154541016,83.35247106105089,358.9149340316653,2430.882468342781,0.0
13/20,6/20,13350,1335000,77.90664958953857,82.84492979943752,352.0003589987755,2426.893256187439,0.0
13/20,7/20,13400,1340000,82.1230218410492,86.83974143117666,366.7353494614363,2400.8789513111115,0.0
13/20,8/20,13450,1345000,80.63863396644592,85.8844109736383,355.812633395195,2412.3738211393356,0.0
13/20,9/20,13500,1350000,83.16239929199219,86.2147438339889,335.86377251148224,2366.569013118744,0.0
13/20,10/20,13550,1355000,77.73854327201843,87.23692294210196,331.86924500763416,2365.8184213638306,0.0
13/20,11/20,13600,1360000,83.27221512794495,87.1526610814035,345.8422375842929,2349.305400490761,0.0
