Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
8/20,2/20,8150,815000,63.5044207572937,167.21829514205456,5113.073037385941,621.5712270885706,0.93
8/20,3/20,8200,820000,70.34719252586365,168.70857916772366,5136.692075014114,620.1479941755533,0.97
8/20,4/20,8250,825000,63.618072271347046,170.2716011106968,5158.559496641159,632.405299320817,0.91
8/20,5/20,8300,830000,60.8426718711853,169.61209179461002,5181.259305477142,634.0038634389639,0.95
8/20,6/20,8350,835000,69.63925123214722,170.67336854338646,5175.214835643768,636.8787280321121,0.99
8/20,7/20,8400,840000,64.01510977745056,168.4345018863678,5196.283195972443,670.8032457828522,1.0
8/20,8/20,8450,845000,60.79764151573181,172.93572399020195,5193.237071990967,634.0991666764021,0.95
8/20,9/20,8500,850000,69.65441727638245,170.89257581532001,5194.341295003891,696.4466238468885,0.94
8/20,10/20,8550,855000,66.6752381324768,170.44985736906528,5217.152019500732,669.2323114871979,0.96
8/20,11/20,8600,860000,65.27000021934509,172.70702005922794,5221.667342185974,700.153516292572,0.95
8/20,12/20,8650,865000,67.73645997047424,173.69589211046696,5198.297367572784,705.304778367281,0.98
8/20,13/20,8700,870000,70.2361958026886,172.23386581242085,5175.506368637085,718.6512954980135,0.95
8/20,14/20,8750,875000,65.7908046245575,167.3142790645361,5188.728833913803,711.4110333919525,0.94
8/20,15/20,8800,880000,67.6629638671875,169.42754147946835,5183.333186149597,715.1819828599691,0.97
8/20,16/20,8850,885000,70.70418882369995,169.75084726512432,5153.751222848892,762.3314732015133,0.99
8/20,17/20,8900,890000,66.88562870025635,168.46828830242157,5155.225970745087,740.5270986557007,0.94
8/20,18/20,8950,895000,66.10787010192871,167.36092515289783,5210.4345824718475,692.1473963558674,0.95
8/20,19/20,9000,900000,68.50975561141968,165.6719155907631,5196.910087585449,624.498836427927,0.97
9/20,0/20,9050,905000,69.6649100780487,169.68423041701317,5201.536686420441,654.5108782351017,0.96
9/20,1/20,9100,910000,65.7928957939148,167.9849619716406,5170.792074203491,659.5321044772863,0.96
9/20,2/20,9150,915000,66.68679738044739,169.02148635685444,5158.2059643268585,667.9101584553719,0.96
9/20,3/20,9200,920000,70.79211020469666,172.77692073583603,5149.707037687302,629.5291927158833,0.98
