Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
7/20,16/20,7850,785000,77.08255290985107,7133.697002410889,367.0743326768279,171.20982936024666,0.73
7/20,17/20,7900,790000,77.59788680076599,7190.133859157562,374.3028709217906,170.49640852212906,0.85
7/20,18/20,7950,795000,79.11929416656494,7209.148496627808,333.64809538424015,171.44309604167938,0.66
7/20,19/20,8000,800000,79.16622638702393,7240.3509521484375,351.3302238881588,170.29503935575485,0.66
8/20,0/20,8050,805000,79.10287523269653,7245.904816150665,365.21195024996996,171.46847784519196,0.74
8/20,1/20,8100,810000,79.19802522659302,7226.735228061676,332.660412825644,171.8093019425869,0.8
8/20,2/20,8150,815000,77.94690227508545,7298.979641914368,352.7710914835334,170.72112925350666,0.73
8/20,3/20,8200,820000,77.42453956604004,7249.301297187805,362.05796333402395,173.52907346189022,0.77
8/20,4/20,8250,825000,76.6915831565857,7259.4995193481445,366.32402861118317,170.72296617925167,0.88
8/20,5/20,8300,830000,78.86045598983765,7267.524839878082,374.1751452162862,170.9905813485384,0.74
8/20,6/20,8350,835000,79.1823832988739,7270.798335075378,349.49147336930037,171.79074956476688,0.73
8/20,7/20,8400,840000,77.85335063934326,7276.506454467773,357.3562308475375,171.2955715060234,0.83
8/20,8/20,8450,845000,81.16734600067139,7333.824837684631,410.270956620574,171.45399893820286,0.57
8/20,9/20,8500,850000,78.66338729858398,7287.182749271393,332.82020880281925,171.51738154888153,0.73
8/20,10/20,8550,855000,78.27295684814453,7331.454518795013,341.995371542871,171.97320620715618,0.63
8/20,11/20,8600,860000,77.59015345573425,7348.045611381531,369.09775400161743,173.21205060184002,0.73
8/20,12/20,8650,865000,77.96224021911621,7372.521702289581,344.00354113429785,174.36203664541245,0.78
8/20,13/20,8700,870000,79.40638613700867,7347.751246929169,344.64827409386635,173.38646239042282,0.5
8/20,14/20,8750,875000,77.3033537864685,7396.441720962524,361.5326479896903,175.8034087717533,0.71
8/20,15/20,8800,880000,80.15617322921753,7378.665018081665,323.083612896502,175.63570669293404,0.9
8/20,16/20,8850,885000,79.74908685684204,7425.228454113007,338.5213341265917,174.568033516407,0.47
